"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","FoldChange"
"ACSL6",5.279576,2.761154,5.097792,259,134,211,6.56396133333333,"Acsl6",86.180562,74.263679,74.021711,2873,2800,5045,78.1553173333333,0.0955584739996747
"ACSM1",0,0.132055,0,0,1,0,94.2345353333333,"Acsm1",0,0,0,0,0,0,0,95.2345353333333
"ACSM2B",0.259345,0.573845,1.003013,6,3,7,8.893309,"Acsm2",0.031119,0.061456,0.038353,3,3,7,0.0436426666666667,9.47959422893149
"ACSM3",0.848148,3.771251,3.221045,19,43,27,0.85487,"Acsm3",0.282797,5.148762,2.552905,4,5,7,2.661488,0.506589124421547
"ACSM4",0.291138,0.408874,0.146039,9,5,4,8.28690366666667,"Acsm4",0,0,0.018442,0,0,1,0.00614733333333333,9.23016277934113
"ACSM5",0,0.083985,0,0,1,0,12.967463,"Acsm5",0.163657,0.030481,0.29587,6,1,12,0.163336,12.0063876644409
"ACSS1",2.170075,1.974672,2.210112,125,92,110,10.940165,"Acss1",6.028145,10.007418,9.563296,250,241,508,8.532953,1.25251482935036
"ACSS2",53.386125,66.083436,55.009702,306,259,305,0.242889333333333,"Acss2",18.71586,17.12475,17.603764,521,478,980,17.8147913333333,0.0660591611840712
"ACSS3",7.547094,17.434579,3.069008,223,394,163,0.423533666666667,"Acss3",0.270661,0.365425,0.567388,7,19,39,0.401158,1.01596941006415
"ACTA1",0.240853,0.05949,0.233685,5,1,4,6.335552,"Acta1",2.92908,4.247516,2.921494,52,74,99,3.36603,1.68014237190308
"ACTA2",6.327661,72.105899,6.461854,99,1023,93,2.15443666666667,"Acta2",9.888823,10.858859,14.812093,171,196,448,11.8532583333333,0.24541922249287
"ACTB",1508.849694,1933.919489,1684.423797,16993,17349,16522,90.7907526666667,"Actb",1338.442156,1336.811776,1222.922158,6581,7424,12805,1299.39203,0.0705869849622707
"ACTBL2",0.024972,0,0,1,0,0,14.5340663333333,"Actbl2",0.026725,0,0,1,0,0,0.00890833333333333,15.3969055662473
"ACTC1",0.053354,2.151921,0.356773,1,24,3,117.71839,"Actc1",0.054823,0,0.057199,1,0,2,0.0373406666666667,114.444939656596
"ACTG1",1419.3332,1648.589858,1463.03336,26010,23050,24917,8.06576833333333,"Actg1",533.854181,697.997865,581.991909,8440,9587,17032,604.614651666667,0.0149695327026586
"ACTG2",7.933159,66.52499,5.367457,155,991,99,96.3586746666667,"Actg2",0.143131,0.14681,0.401161,1,2,5,0.230367333333333,79.1297623311412
"ACTL10",0.108181,0.047738,0.13155,3,1,3,604.161329333333,"Actl10",0.952299,0.600651,0.862865,17,11,31,0.805271666666667,335.218981446006
"ACTL6A",127.358034,224.770196,142.955043,297,293,270,197.892047333333,"Actl6a",7.557008,12.276269,9.663815,94,111,225,9.832364,18.3609087853153
"ACTL6B",28.097481,15.805406,34.483202,158,77,164,30.8968773333333,"Actl6b",35.86115,41.196074,36.374725,535,582,1108,37.8106496666667,0.82185888685931
"ACTL7A",0,0,0,0,0,0,13.9404776666667,"Actl7a",0,0.053803,0,0,1,0,0.0179343333333333,14.6772509556117
"ACTL7B",0,0,0.060404,0,0,1,0.560291,"Actl7b",0,0,0,0,0,0,0,1.560291
"ACTL9",0,0,0,0,0,0,2.951647,"Actl9",0.059117,0,0.031171,1,0,1,0.030096,3.83619293735729
"ACTN1",90.571305,205.524402,69.241953,1789,3484,1635,0.220393333333333,"Actn1",33.864388,28.934032,31.956368,1209,985,2176,31.5849293333333,0.0374526923428037
"ACTN2",1.088077,0.737005,1.599137,35,16,39,0.0645133333333333,"Actn2",14.886157,16.737765,16.669772,268,326,649,16.097898,0.06225989494927
"ACTN3",0.045257,0.139648,0.025741,2,5,1,75.4631816666667,"Actn3",0.366027,0.186996,0.388485,9,5,19,0.313836,58.1984217715656
"ACTN4",278.496919,323.301901,259.392949,4353,4197,3672,22.8294763333333,"Actn4",52.979119,53.63751,54.046956,1411,1322,2613,53.5545283333333,0.436801069706496
"ACTR10",106.898089,119.583704,114.844543,926,725,903,0.286794,"Actr10",84.074177,92.426345,91.04317,1205,1246,2205,89.1812306666667,0.0142689780399685
"ACTR1A",74.839265,81.902002,83.592002,2113,1784,2155,15.099539,"Actr1a",61.70184,72.684492,56.340866,1804,1946,3202,63.5757326666667,0.249312525544297
"ACTR1B",21.363274,19.600556,20.09068,569,419,496,17.4022466666667,"Actr1b",122.146702,131.986356,134.627942,2618,2671,4864,129.587,0.140919438126817
"ACTR2",75.976968,94.052154,82.283986,4054,4017,3903,0.0441766666666667,"Actr2",82.532384,89.852759,78.117374,4076,4260,7172,83.500839,0.0123569976230256
"ACTR3",45.55178,67.520844,47.924974,1318,1529,1194,6.98355033333333,"Actr3",100.782284,100.575295,99.81557,2076,2089,3710,100.391049666667,0.0787401882077369
"ACTR3B",10.065129,3.446338,9.264419,128,93,123,16.65475,"Actr3b",35.603748,43.533124,39.755446,899,1078,1897,39.6307726666667,0.434516718272599
"ACTR5",2.283258,2.083983,2.205831,85,62,72,73.8459896666667,"Actr5",3.346304,4.096994,3.535604,57,52,114,3.659634,16.0626327446891
"ACTR6",13.415528,14.382194,12.825706,179,170,172,100.668015333333,"Actr6",11.04082,13.233711,10.107169,169,164,304,11.4605666666667,8.15918072211804
"ACTR8",27.345583,31.670753,28.516672,451,420,408,41.686823,"Actr8",25.990056,22.990452,25.147238,455,467,887,24.7092486666667,1.66036835822999
"ACTRT1",0.102041,0,0,2,0,0,50.456778,"Actrt1",0,0,0,0,0,0,0,51.456778
"ACTRT2",0,0,0,0,0,0,0.534309333333333,"Actrt2",0,0,0,0,0,0,0,1.53430933333333
"ACTRT3",1.292807,1.228868,1.115009,30,23,23,33.5236663333333,"Actrt3",0.35505,0.280845,0.226752,9,7,11,0.287549,26.8134776488765
"ACVR1",7.037928,8.229634,8.26402,266,286,274,9.35262066666667,"Acvr1",8.108536,7.904635,7.087214,302,294,527,7.70012833333333,1.18993884572967
"ACVR1B",23.506718,19.491365,37.165374,1068,588,961,21.4957263333333,"Acvr1b",22.098817,24.174792,22.678394,1369,1472,2693,22.984001,0.937947189600823
"ACVR1C",0.0076,0,0,1,0,0,5.124483,"Acvr1c",4.522133,4.713695,3.983638,581,544,966,4.40648866666667,1.13280233763553
"ACVR2A",16.277364,13.847823,12.988231,858,613,699,33.67373,"Acvr2a",10.208157,11.71447,10.380043,641,648,1136,10.7675566666667,2.9465530510865
"ACVR2B",4.35859,4.450622,4.619946,801,656,751,79.08499,"Acvr2b",2.233509,2.60413,3.419332,66,52,137,2.75232366666667,21.3427724029848
"ACVRL1",0.590729,2.94744,0.548938,17,29,14,5.830483,"Acvrl1",28.495335,18.946416,20.66065,237,213,454,22.7008003333333,0.28819630155668
"ACY1",20.950655,16.690042,15.695317,158,95,107,0.739843333333333,"Acy1",9.571324,11.354607,9.093965,86,100,183,10.006632,0.158072272547436
"ACY3",0,0,0,0,0,0,21.972037,"Acy3",1.109291,1.666564,0.839006,10,23,24,1.20495366666667,10.4183762893884
"ACYP1",10.41891,8.717873,14.17402,56,39,67,0.16162,"Acyp1",17.566235,16.39642,14.898027,103,92,163,16.286894,0.0671965709976587
"ACYP2",10.213957,4.257689,7.281641,107,43,69,4.69430766666667,"Acyp2",15.543694,11.705775,12.407704,133,94,194,13.2190576666667,0.400470115541881
"ADA",1.881756,4.803617,1.30235,34,81,20,3.90720466666667,"Ada",0.649475,0.560006,0.317154,14,8,13,0.508878333333333,3.25222024749069
"ADAD1",0,0,0,0,0,0,0.138639666666667,"Adad1",0,0,0,0,0,0,0,1.13863966666667
"ADAD2",0.3516,0,0,2,0,0,2.18113066666667,"Adad2",0,0,0.042343,0,0,2,0.0141143333333333,3.13685603497042
"ADAL",7.68946,6.63051,7.245079,179,129,165,9.54691866666667,"Adal",7.830871,6.978128,7.524622,200,170,354,7.44454033333333,1.24896302822246
"ADAM10",123.897107,145.822332,94.147613,2639,2371,2045,189.041460333333,"Adam10",16.60468,18.415744,16.296354,1050,1158,2005,17.1055926666667,10.4962849784647
"ADAM11",76.352617,40.073029,61.625283,3716,1536,3032,4.38252666666667,"Adam11",31.053563,30.269436,31.879236,994,1157,2081,31.0674116666667,0.167850362312269
"ADAM12",263.2453,223.75449,242.910757,19064,13110,16722,0.0641973333333333,"Adam12",1.197992,0.537611,0.889221,69,50,141,0.874941333333333,0.567589670361242
"ADAM15",60.668103,38.00024,71.175865,825,388,844,13.8212193333333,"Adam15",42.157036,42.000058,53.519479,670,676,1402,45.892191,0.316070096475836
"ADAM17",20.368008,22.287947,19.327487,954,877,913,55.6194626666667,"Adam17",9.399549,5.108095,9.676901,221,176,382,8.061515,6.2483439763292
"ADAM18",0.173553,0,0.041788,3,0,1,17.197763,"Adam18",0.348735,0.325276,1.454176,10,10,15,0.709395666666667,10.645728987652
"ADAM19",29.941341,40.231067,28.930422,3088,3156,2634,366.704015333333,"Adam19",3.196038,2.621631,2.697094,233,235,395,2.83825433333333,95.7998046507774
"ADAM2",0,0,0,0,0,0,3.16173666666667,"Adam2",0,0,0.089934,0,0,3,0.029978,4.04060733983315
"ADAM20",0.04832,0.029938,0.054296,2,1,2,0.0355616666666667,"Adam25",0,0,0,0,0,0,0,1.03556166666667
"ADAM21",0.668215,0.347816,0.872414,26,11,31,8.05146833333333,"Adam21",0.20328,0.155304,0.265859,8,6,20,0.208147666666667,7.49202153268792
"ADAM22",4.293794,2.708427,3.651038,478,274,429,10.1099363333333,"Adam22",40.637208,42.956179,45.10655,3088,3283,6181,42.899979,0.253073841637449
"ADAM23",37.576591,23.373305,38.05317,1238,742,1078,3.466875,"Adam23",50.975901,56.737387,44.313727,1885,2181,3830,50.6756716666667,0.0864405794048218
"ADAM28",0.348438,0.553339,0.041631,9,6,4,3.34284866666667,"Adam28",0.151852,0.079236,0.155724,2,3,8,0.128937333333333,3.84684653296374
"ADAM29",0.239099,0.065655,0.330303,6,2,12,104.195606333333,"Adam29",0,0,0,0,0,0,0,105.195606333333
"ADAM32",2.254211,1.354362,2.923583,55,59,42,22.5945126666667,"Adam32",1.43203,0.563668,0.088941,2,2,5,0.694879666666667,13.92105476908
"ADAM33",2.494698,2.736092,1.700388,101,92,56,11.6260856666667,"Adam33",1.9498,1.41936,2.388925,45,38,86,1.91936166666667,4.32494740573995
"ADAM3A",0.436679,0.176368,0.214035,6,2,3,24.6463663333333,"Adam3",0.029978,0.030545,0.015685,1,1,1,0.0254026666666667,25.0110197359866
"ADAM5",0,0.04341,0,0,1,0,10.2367903333333,"Adam5",0.108981,0.2155,0.095015,3,2,5,0.139832,9.85828642583586
"ADAM7",0,0,0,0,0,0,7.751645,"Adam7",0,0.055535,0.057108,0,1,4,0.0375476666666667,8.4349329492653
"ADAM8",5.202434,6.064427,4.039568,86,51,59,7.47368066666667,"Adam8",2.33144,1.427531,2.085774,34,21,57,1.94824833333333,2.87414074685025
"ADAM9",71.058484,58.878118,62.020836,3410,2438,2937,31.4416803333333,"Adam9",16.026197,14.423145,12.933197,751,695,1247,14.4608463333333,2.09831206092448
"ADAMDEC1",0,0,0.041296,0,0,1,5.36314166666667,"Adamdec1",0,0,0,0,0,0,0,6.36314166666667
"ADAMTS1",58.569233,141.380568,62.579103,2243,3762,2049,16.9064376666667,"Adamts1",1.475477,2.232718,1.469624,99,108,169,1.72593966666667,6.5689046187009
"ADAMTS10",42.167717,37.796595,30.528394,656,454,461,29.4872816666667,"Adamts10",4.931463,5.730022,9.436422,182,161,391,6.69930233333333,3.95974600642387
"ADAMTS12",2.859441,10.976222,1.680552,349,1188,204,158.937147666667,"Adamts12",0.016006,0.040975,0.022189,2,5,4,0.02639,155.824927821458
"ADAMTS13",8.033716,6.591312,8.465815,314,196,249,19.3182656666667,"Adamts13",1.528298,0.582745,1.099048,11,6,15,1.07003033333333,9.81544344519267
"ADAMTS15",17.611965,40.095153,16.907602,1580,2875,1319,5.77883566666667,"Adamts15",0.674309,1.690617,0.51662,56,53,82,0.960515333333333,3.45768051461299
"ADAMTS16",38.407432,28.686978,28.018399,364,175,311,63.033851,"Adamts16",0.298506,0.470028,0.529934,21,33,73,0.432822666666667,44.6907021292237
"ADAMTS18",0.011209,0.177952,0.012741,1,2,1,0,"Adamts18",0.408145,0.756047,0.524686,30,30,66,0.562959333333333,0.639811912359417
"ADAMTS19",0.180133,0.223756,0.149189,4,5,10,5.09970233333333,"Adamts19",0.160657,0.127669,0.109424,10,8,13,0.132583333333333,5.38565433007137
"ADAMTS2",2.426145,2.693979,2.505131,114,108,129,5.04007666666667,"Adamts2",1.247932,1.323588,3.187765,91,97,184,1.91976166666667,2.06868825480619
"ADAMTS20",0.301329,0.112757,0.27111,27,9,20,91.4972293333333,"Adamts20",1.730685,1.718331,1.640196,143,108,249,1.696404,34.3039208268988
"ADAMTS4",6.532971,7.047095,3.966088,241,351,176,103.175866333333,"Adamts4",4.240259,4.771591,3.757374,258,284,443,4.256408,19.8188318588156
"ADAMTS5",9.333422,9.994655,11.137729,1385,1186,1450,9.99483133333333,"Adamts5",0.185931,0.243754,0.22947,29,37,68,0.219718333333333,9.01423798663899
"ADAMTS7",47.865694,42.976341,40.737031,3447,2438,2449,0,"Adamts7",0.232735,0.181517,0.189258,4,3,12,0.20117,0.832521624749203
"ADAMTS8",3.929698,1.378664,3.233674,189,53,134,0,"Adamts8",0.488238,0.65023,0.637255,22,30,59,0.591907666666667,0.628177136739296
"ADAMTSL1",28.516986,26.791015,30.129519,2165,1551,1738,45.9817323333333,"Adamtsl1",0.612244,1.866837,1.124005,67,69,134,1.20102866666667,21.345352309511
"ADAMTSL2",0.121693,0.420352,0.182929,7,20,9,7.556008,"Adamtsl2",3.404366,7.623824,8.01014,55,80,143,6.34611,1.16469914008911
"ADAMTSL4",1.589016,2.016736,1.720831,70,68,61,9.97444666666667,"Adamtsl4",8.558342,3.262108,15.055555,85,75,137,8.95866833333333,1.10199941391093
"ADAP2",0.829332,2.203443,4.074633,11,7,13,2.805207,"Adap2",1.793909,1.869012,2.628465,41,42,95,2.09712866666667,1.22862412561484
"ADAR",81.262583,104.679305,79.527831,3440,3058,3093,59.930796,"Adar",37.755536,33.983458,33.90145,2314,2268,4152,35.2134813333333,1.68254455955648
"ADARB1",105.018409,174.424258,70.337136,1757,1868,1443,67.596767,"Adarb1",30.434705,32.950841,31.905225,2575,2718,4708,31.7635903333333,2.09368894868064
"ADARB2",1.462916,2.153002,0.868352,39,48,24,30.1906413333333,"Adarb2",3.864434,4.90375,4.611805,214,244,418,4.45999633333333,5.71257550905559
"ADAT1",27.014364,30.208847,30.118773,245,210,212,5.39518833333333,"Adat1",1.945216,1.426517,2.055466,79,55,159,1.80906633333333,2.27662417844885
"ADAT2",6.534624,5.544724,3.678619,206,149,184,82.2995163333333,"Adat2",2.426623,2.585365,1.921299,43,46,67,2.31109566666667,25.1576893932492
"ADAT3",1.184894,0.938623,1.665099,19,10,19,2.96224266666667,"Adat3",0.775594,0.198299,0.615452,5,1,9,0.529781666666667,2.59007069636299
"ADCK1",8.663261,7.385662,8.66168,168,137,156,12.024067,"Adck1",9.170926,11.851145,10.397969,271,333,574,10.4733466666667,1.13515850068739
"ADCK2",5.161437,5.534839,5.097272,89,65,99,23.7980023333333,"Adck2",15.213172,16.624185,18.432762,131,148,314,16.7567063333333,1.39654290991916
"ADCK5",4.175554,5.241788,5.289252,108,76,89,81.4874446666667,"Adck5",29.727967,34.042667,28.213454,100,100,188,30.6613626666667,2.60530304823267
"ADCY1",3.661098,3.382841,3.704939,707,474,576,18.6763536666667,"Adcy1",58.091978,58.482665,55.780877,10209,10137,18879,57.45184,0.33662505178052
"ADCY10",0.053466,0.167833,0.0602,2,3,2,3.90275333333333,"Adcy10",0.161381,0.474453,0.164037,7,6,14,0.266623666666667,3.87072613780836
"ADCY2",14.593373,4.981748,9.636167,252,113,245,3.046413,"Adcy2",31.341676,32.517722,28.792542,1755,1801,3135,30.88398,0.126910536263039
"ADCY3",8.478605,7.57696,7.556443,116,100,113,2.53358233333333,"Adcy3",16.702732,15.581929,19.226665,681,696,1364,17.170442,0.194468705457651
"ADCY4",0.732117,2.361618,0.879664,10,24,9,8.172813,"Adcy4",4.878095,4.60813,6.408872,48,25,90,5.29836566666667,1.45637987463097
"ADCY5",6.913004,4.761138,6.939458,315,229,233,6.10311866666667,"Adcy5",62.69377,61.493214,57.533549,4595,5117,9683,60.573511,0.115359974627185
"ADCY6",71.638608,61.951681,41.722674,2644,1920,1815,5.82432833333333,"Adcy6",28.55663,25.790655,28.275619,514,445,1024,27.540968,0.23910640779014
"ADCY7",3.441974,6.103553,3.220625,163,210,102,47.2240486666667,"Adcy7",1.199539,1.178268,1.229322,92,98,199,1.20237633333333,21.8963707231991
"ADCY8",0.058901,0.222647,0.022424,3,2,1,0.0243406666666667,"Adcy8",2.252341,2.27885,1.797484,217,222,341,2.10955833333333,0.329416771406443
"ADCY9",4.428433,4.191662,3.639031,316,208,256,104.601477333333,"Adcy9",10.944138,12.218484,9.962525,692,759,1210,11.0417156666667,8.76963717268749
"ADCYAP1",7.110352,6.317393,10.156609,315,201,354,31.6566303333333,"Adcyap1",22.974848,19.033375,10.864747,216,176,290,17.6243233333333,1.75343982967077
"ADCYAP1R1",2.195651,1.502736,1.773417,188,124,120,2.889036,"Adcyap1r1",24.580112,27.839607,25.164703,1986,2029,3758,25.861474,0.144781183638694
"ADD1",150.96491,139.708909,137.07957,2838,2435,2477,20.8397503333333,"Add1",221.266444,239.356683,235.388024,4182,4272,7787,232.003717,0.0937313387723052
"ADD2",6.548549,5.855028,6.811138,746,441,638,4.945631,"Add2",35.889529,40.25067,37.958653,3865,4214,7574,38.0329506666667,0.152323380591297
"ADD3",97.347876,172.838369,100.827951,878,926,703,18.0950066666667,"Add3",24.540903,24.901947,24.269126,1272,1272,2347,24.5706586666667,0.746754587575739
"ADGB",0.13078,0.101871,0.27447,14,9,8,2.41645966666667,"Adgb",0.140628,0.068419,0.220913,9,3,25,0.14332,2.98819199057715
"ADGRA1",0.123353,0.146378,0.181036,8,7,10,0.0760916666666667,"Adgra1",16.117526,15.757137,15.399882,546,598,1091,15.7581816666667,0.0642129133142826
"ADGRA2",14.098574,19.597776,10.284916,1038,1337,801,25.8405113333333,"Adgra2",4.229836,2.944187,3.342683,176,173,383,3.50556866666667,5.95718616651128
"ADGRA3",48.458343,46.206563,44.250117,750,584,681,324.800119666667,"Adgra3",19.324673,31.138297,67.324469,187,209,384,39.2624796666667,8.09190398514865
"ADGRB1",14.721522,8.951528,11.438913,563,271,366,0.0231983333333333,"Adgrb1",122.866532,112.035103,117.933367,3167,3286,7153,117.611667333333,0.00862645603368721
"ADGRB2",8.123411,7.513608,7.005955,400,239,312,15.2743943333333,"Adgrb2",194.492658,250.351565,234.942248,3245,3697,7454,226.595490333333,0.0715057855913492
"ADGRB3",3.325258,3.190596,3.076982,162,97,109,109.473091,"Adgrb3",20.245668,23.942509,19.852774,1162,1292,2048,21.3469836666667,4.94353478070441
"ADGRD1",0.689386,2.10804,0.685718,22,54,15,36.8857006666667,"Adgrd1",1.023258,0.817564,0.736087,74,59,102,0.858969666666667,20.3799455935178
"ADGRE1",0,0,0,0,0,0,33.277249,"Adgre1",4.200189,2.238701,5.171521,72,68,144,3.870137,7.03825149066648
"ADGRE4P",0,0.060644,0.110383,0,2,4,0.155675666666667,"Adgre4",0,0.043942,0,0,2,0,0.0146473333333333,1.13899246437679
"ADGRE5",4.588936,4.290828,5.492799,128,99,134,0.0166356666666667,"Adgre5",6.255284,6.764807,5.11938,132,118,242,6.04649033333333,0.144275464603632
"ADGRF1",0.237173,0.39026,0.385827,15,12,11,84.571168,"Adgrf1",0,0,0.009763,0,0,1,0.00325433333333333,85.2935942132321
"ADGRF2",0,0.016562,0,0,1,0,70.9708386666667,"Adgrf2",0.558834,0.269915,0.446443,19,9,29,0.425064,50.5035834647894
"ADGRF4",0,0.026978,0,0,1,0,2.74027966666667,"Adgrf4",0.376858,0.356769,0.408416,14,13,30,0.380681,2.70901074662914
"ADGRF5",0.092677,0.28695,0.025647,8,20,2,10.254055,"Adgrf5",10.144475,9.973962,10.277928,582,530,1026,10.1321216666667,1.01095328788028
"ADGRG1",28.981296,30.147102,27.867068,890,735,980,53.6929843333333,"Adgrg1",66.023719,65.405374,48.076105,709,616,1071,59.835066,0.89903714961587
"ADGRG2",3.897432,1.168894,3.956855,285,69,245,36.9654563333333,"Adgrg2",0.23566,0.288794,0.227666,15,18,25,0.250706666666667,30.3552042578596
"ADGRG3",0,0,0,0,0,0,1.05922866666667,"Adgrg3",0.428962,0.171567,0.471919,5,7,12,0.357482666666667,1.51694656383581
"ADGRG4",1.125033,0.832808,1.0965,165,98,149,59.6027556666667,"Adgrg4",0.084761,0.077704,0,2,1,0,0.054155,57.4894163255562
"ADGRG5",0.126901,0.04768,0.087562,3,2,4,7.19409966666667,"Adgrg5",0,0,0,0,0,0,0,8.19409966666667
"ADGRG6",43.263001,67.371785,44.684654,2856,3567,2636,11.716955,"Adgrg6",0.604321,0.88079,0.777243,50,74,132,0.754118,7.24977168012642
"ADGRG7",0,0.043878,0,0,1,0,7.532831,"Adgrg7",0,0,0.014449,0,0,1,0.00481633333333333,8.49193102951816
"ADGRL1",28.808723,25.863647,24.745479,2247,1381,1799,12.9990043333333,"Adgrl1",138.685163,155.574785,130.719349,6657,6996,12848,141.659765666667,0.0981286087770736
"ADGRL2",79.311126,90.316586,71.483624,1800,1859,1423,4.01068,"Adgrl2",27.454898,29.636314,26.848317,1148,1232,2368,27.979843,0.172902247952137
"ADGRL3",14.62275,11.407643,15.131985,1625,1071,1427,0.0248303333333333,"Adgrl3",80.427055,80.961091,74.699422,1271,1300,2227,78.695856,0.0128592675299621
"ADGRL4",3.498211,5.649966,2.992232,68,93,57,119.204601333333,"Adgrl4",20.526297,16.238805,18.372568,307,278,610,18.3792233333333,6.20275638841392
"ADGRV1",9.518746,15.7597,5.510783,292,329,181,0,"Adgrv1",0.766819,1.031241,0.956273,40,37,70,0.918111,0.521346262025503
"ADH1C",0,0,0,0,0,0,11.7761456666667,"Adh1",0.127069,0.157279,0.242605,2,2,6,0.175651,10.8672945173922
"ADH4",1.290315,1.367892,0.212889,2,3,1,7.000933,"Adh4",0,0,0,0,0,0,0,8.000933
"ADH5",76.959503,86.168655,82.454942,1696,1475,1511,461.288227,"Adh5",30.301446,31.296501,23.793151,398,403,695,28.4636993333333,15.6900945047656
"ADH7",0,0.6155,0.091923,0,2,0,9.25779266666667,"Adh7",0,0.021821,0.011208,0,1,1,0.0110096666666667,10.1460876239561
"ADHFE1",3.612077,1.660634,1.699188,46,14,26,23.1774956666667,"Adhfe1",11.877068,8.563031,7.467635,154,168,274,9.302578,2.34674230728141
"ADI1",17.326181,16.261081,19.47173,527,366,495,14.660422,"Adi1",16.541982,14.233993,14.358997,258,256,449,15.0449906666667,0.976031854760402
"ADIG",0,0,0,0,0,0,4.03283233333333,"Adig",0,0,0,0,0,0,0,5.03283233333333
"ADIPOQ",0.1147,0.075441,0.114203,8,4,7,20.063416,"Adipoq",0,0.065222,0,0,1,0,0.0217406666666667,20.6152272168215
"ADIPOR1",30.493186,27.281306,32.096849,837,647,861,0.44477,"Adipor1",16.358458,17.226754,15.113167,686,718,1234,16.232793,0.0838384120322225
"ADIPOR2",16.741018,13.05599,12.04823,661,550,612,7.15462733333333,"Adipor2",17.97067,12.038416,14.485406,955,672,1555,14.8314973333333,0.515088823352401
"ADK",13.766121,18.841969,23.19694,259,258,321,5.66944333333333,"Adk",40.745647,46.482709,41.440945,480,502,869,42.889767,0.151958959666688
