"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg__TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"ACOXL",0.725081,0.07677,0.356086,0.385979,14,3,7,0.239138,0.162594,0.206492,0.202741333333333,7,4,5,1.15235002039785
"ACOXL.AS1",0.208242,0.234062,0.294801,0.245701666666667,10,13,16,0.293391,0.058293,0.342878,0.231520666666667,10,2,13,1.01151503209311
"ACP1",30.223411,32.418039,30.824921,31.155457,582,628,585,58.248272,76.17287,65.299677,66.5736063333333,903,859,858,0.475858234373057
"ACP2",43.214406,45.839884,42.704658,43.9196493333333,569,466,395,169.629988,98.736759,157.367625,141.911457333333,899,467,753,0.31431804119498
"ACP3",0.862381,0.252187,0.58269,0.565752666666667,9,11,11,0,0.025974,0.047048,0.0243406666666667,0,1,2,1.52854681808331
"ACP4",0,0.080253,0,0.026751,0,2,0,0.556063,0.142491,0.132265,0.276939666666667,10,2,2,0.804071661960536
"ACP5",0.224677,1.062225,0,0.428967333333333,1,4,0,7.63295,1.018418,10.927006,6.52612466666667,32,7,35,0.189867614027476
"ACP6",5.616296,6.558338,5.860511,6.011715,182,148,113,24.331622,19.56541,23.987726,22.6282526666667,367,301,340,0.296751312884499
"ACP7",0.015824,0.016768,0.030042,0.020878,1,1,2,0.259018,0.140654,0.195719,0.198463666666667,11,5,8,0.851822235745709
"ACR",0,0.037509,0.037908,0.025139,0,1,1,0.050784,0.062833,0,0.0378723333333333,1,1,0,0.987731310562603
"ACRBP",0.3985,0.030659,0.225437,0.218198666666667,4,1,2,0.933344,1.400639,0.994766,1.109583,9,11,8,0.577459463157727
"ACRP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACRV1",0.027065,0.168649,0.254211,0.149975,1,3,3,0.230836,0.190941,0.387534,0.269770333333333,4,4,4,0.905655904702977
"ACSBG1",0.540764,0.319036,0.523883,0.461227666666667,30,21,25,1.680716,3.357604,1.221717,2.086679,49,54,34,0.473398000461553
"ACSBG2",0.522338,0.103219,0.103778,0.243111666666667,4,1,1,0.206484,0.414199,0.534768,0.385150333333333,2,2,6,0.897456136530066
"ACSF2",61.978687,54.648487,53.059789,56.562321,577,446,412,52.435691,50.495669,51.622443,51.5179343333333,334,301,283,1.09605074401156
"ACSF3",19.299129,13.763293,10.433563,14.4986616666667,273,225,190,19.896846,16.478566,14.431669,16.9356936666667,339,249,243,0.864123905922345
"ACSL1",43.878419,27.152981,30.101182,33.7108606666667,716,624,486,22.571965,34.049958,24.018834,26.8802523333333,390,247,333,1.24499808149752
"ACSL3",71.523045,48.918818,50.907122,57.1163283333333,1224,1079,919,125.144372,117.20619,162.941162,135.097241333333,2688,1748,2708,0.42702061969789
"ACSL4",36.054531,15.661033,10.428141,20.7145683333333,1246,833,675,25.373504,30.774505,32.691471,29.61316,1627,1473,1507,0.709321361575654
"ACSL5",0.1358,0,0.182111,0.105970333333333,3,0,1,0.550356,0.183705,0.680974,0.471678333333333,9,2,6,0.751502762718755
"ACSL6",0.165731,0.038947,0.026724,0.077134,5,3,2,5.279576,2.761154,5.097792,4.37950733333333,259,134,211,0.200229116396161
"ACSM1",0,0.159858,0,0.053286,0,2,0,0,0.132055,0,0.0440183333333333,0,1,0,1.00887691946661
"ACSM2A",1.918943,2.292445,1.490272,1.90055333333333,10,6,4,0.231348,3.931815,1.327585,1.83024933333333,4,10,8,1.02484021431327
"ACSM2B",0,0.111241,0,0.0370803333333333,0,2,0,0.259345,0.573845,1.003013,0.612067666666667,6,3,7,0.643323078042837
"ACSM3",1.027824,2.197071,1.355443,1.52677933333333,11,13,11,0.848148,3.771251,3.221045,2.61348133333333,19,43,27,0.699264531969355
"ACSM4",0,0,0,0,0,0,0,0.291138,0.408874,0.146039,0.282017,9,5,4,0.780020857757736
"ACSM5",0.347033,0.226793,0.050724,0.208183333333333,7,6,1,0,0.083985,0,0.027995,0,1,0,1.1752813324319
"ACSM6",0.025569,0.132301,0,0.0526233333333333,1,4,0,0.184682,0.037403,0,0.0740283333333333,5,1,0,0.980070358168701
"ACSS1",0.37447,0.329271,0.198105,0.300615333333333,29,24,13,2.170075,1.974672,2.210112,2.11828633333333,125,92,110,0.417092978098334
"ACSS2",136.021315,95.971222,128.057604,120.016713666667,1559,1286,1185,53.386125,66.083436,55.009702,58.1597543333333,306,259,305,2.04559188979729
"ACSS3",2.79066,4.630495,1.143408,2.85485433333333,125,108,90,7.547094,17.434579,3.069008,9.350227,223,394,163,0.372441525517588
"ACTA1",636.770692,441.289829,564.554107,547.538209333333,19134,12570,15960,0.240853,0.05949,0.233685,0.178009333333333,5,1,4,465.648440815976
"ACTA2",51.781238,68.388245,46.909126,55.6928696666667,1324,1661,1126,6.327661,72.105899,6.461854,28.2984713333333,99,1023,93,1.93501118272223
"ACTA2.AS1",0.707881,0.931777,1.036115,0.891924333333333,18,27,22,0.315759,0.698281,0.224611,0.412883666666667,3,12,3,1.33905174075431
"ACTB",429.465479,453.29093,375.743403,419.499937333333,7846,7769,6339,1508.849694,1933.919489,1684.423797,1709.06432666667,16993,17349,16522,0.245897145958825
"ACTBL2",0,0.022184,0.02198,0.0147213333333333,0,1,1,0.024972,0,0,0.008324,1,0,0,1.00634452153607
"ACTBP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP14",0.100719,0,0,0.033573,2,0,0,0,0.087714,0,0.029238,0,1,0,1.00421185381807
"ACTC1",5080.246607,4691.279529,4052.296585,4607.940907,121009,106500,94643,0.053354,2.151921,0.356773,0.854016,1,24,3,2485.92294079447
"ACTE1P",0.089983,0.070747,0.047705,0.0694783333333333,4,3,2,0.119998,0.161713,0.036773,0.106161333333333,4,4,1,0.966837567997917
"ACTG1",124.614163,112.983909,79.093729,105.563933666667,2936,2870,2190,1419.3332,1648.589858,1463.03336,1510.318806,26010,23050,24917,0.0705105588864529
"ACTG1P10",0.051013,0.053834,0,0.034949,1,1,0,0.214912,0,0,0.0716373333333333,3,0,0,0.965764226205881
"ACTG1P12",0,0.048633,0,0.016211,0,1,0,0.129923,0,0.07344,0.0677876666666667,2,0,1,0.951697637763813
"ACTG1P14",0.048173,0.101343,0,0.0498386666666667,1,2,0,0.068188,0.168552,0.154416,0.130385333333333,1,2,2,0.928744062496683
"ACTG1P15",0.052066,0,0,0.0173553333333333,1,0,0,0.293313,0.090251,0.165597,0.183053666666667,4,1,2,0.859940137965001
"ACTG1P16",0,0,0,0,0,0,0,0,0,0.080944,0.0269813333333333,0,0,1,0.973727532860059
"ACTG1P17",0.909905,2.307762,2.809933,2.0092,6,17,20,0.273704,0.544365,0.24387,0.353979666666667,5,6,5,2.22248536967197
"ACTG1P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P21",0,0,0,0,0,0,0,0.079274,0.098001,0,0.0590916666666667,1,1,0,0.944205333186457
"ACTG1P23",0,0,0,0,0,0,0,0,0.089191,0,0.0297303333333333,0,1,0,0.971128039671228
"ACTG1P24",0,0.071206,0,0.0237353333333333,0,1,0,0,0.23497,0.214522,0.149830666666667,0,2,2,0.890335736392489
"ACTG1P25",0.085342,0.114208,0.291821,0.163790333333333,4,3,6,0.684438,0.755264,0.295411,0.578371,14,16,9,0.737336363461653
"ACTG2",0.271346,0.303675,0.231978,0.268999666666667,8,3,6,7.933159,66.52499,5.367457,26.6085353333333,155,991,99,0.0459640343591328
"ACTL10",0.248173,0.129837,0.099075,0.159028333333333,11,5,4,0.108181,0.047738,0.13155,0.095823,3,1,3,1.05767841461015
"ACTL11P",0.023064,0,0,0.007688,2,0,0,0.016099,0,0,0.00536633333333333,1,0,0,1.00230927433085
"ACTL6A",129.936939,63.089341,28.578082,73.8681206666667,238,226,162,127.358034,224.770196,142.955043,165.027757666667,297,293,270,0.450937371671182
"ACTL6B",0,0,0,0,0,0,0,28.097481,15.805406,34.483202,26.1286963333333,158,77,164,0.0368613363396784
"ACTL7A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTL7B",0,0,0,0,0,0,0,0,0,0.060404,0.0201346666666667,0,0,1,0.980262736553736
"ACTL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTN1",97.368685,90.347999,62.458246,83.3916433333333,3154,2333,1894,90.571305,205.524402,69.241953,121.77922,1789,3484,1635,0.687344677163883
"ACTN1.AS1",0,0,0.194018,0.0646726666666667,0,0,1,0.171928,0.531569,0.196484,0.299993666666667,1,2,1,0.81898296427598
"ACTN2",978.395053,817.138475,753.753803,849.762443666667,32985,24389,21981,1.088077,0.737005,1.599137,1.14140633333333,35,16,39,397.291457685362
"ACTN3",0.251983,0.266257,0.25194,0.256726666666667,16,16,15,0.045257,0.139648,0.025741,0.0702153333333333,2,5,1,1.17427458523923
"ACTN4",80.761957,61.78139,43.622584,62.0553103333333,1727,1358,1104,278.496919,323.301901,259.392949,287.063923,4353,4197,3672,0.21889346529983
"ACTN4P1",0,0.036878,0,0.0122926666666667,0,1,0,0,0,0,0,0,0,0,1.01229266666667
"ACTP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR10",123.432299,114.333934,91.069828,109.612020333333,961,968,829,106.898089,119.583704,114.844543,113.775445333333,926,725,903,0.963725472918807
"ACTR1A",64.377145,42.659304,39.165459,48.7339693333333,3101,2292,2094,74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,0.613158688136475
"ACTR1AP1",0.146532,0,0,0.048844,3,0,0,0,0,0,0,0,0,0,1.048844
"ACTR1B",19.202777,14.33055,13.258617,15.5973146666667,779,576,553,21.363274,19.600556,20.09068,20.3515033333333,569,419,496,0.777337052457352
"ACTR2",26.040333,13.291404,11.523641,16.9517926666667,1146,882,773,75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,0.210938554709851
"ACTR3",38.861514,29.33901,25.230379,31.1436343333333,1098,1075,941,45.55178,67.520844,47.924974,53.665866,1318,1529,1194,0.588001923052556
"ACTR3B",7.030276,2.889677,2.312428,4.07746033333333,129,80,93,10.065129,3.446338,9.264419,7.591962,128,93,123,0.590954700839381
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",0.6982,1.16039,0.413306,0.757298666666667,10,10,5,0.124921,0.064517,0.014714,0.0680506666666667,4,4,1,1.6453326808466
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",1.163629,0.795908,0.976133,0.978556666666667,62,40,49,2.283258,2.083983,2.205831,2.191024,85,62,72,0.620038165387245
"ACTR6",7.680683,7.620821,3.561405,6.28763633333333,89,134,72,13.415528,14.382194,12.825706,13.5411426666667,179,170,172,0.501173566644052
"ACTR6P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR8",17.708309,15.074514,11.257858,14.680227,360,281,217,27.345583,31.670753,28.516672,29.1776693333333,451,420,408,0.519597018139506
"ACTRT1",0,0,0,0,0,0,0,0.102041,0,0,0.0340136666666667,2,0,0,0.967105205895087
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT3",0.448872,0.581869,0.461129,0.49729,14,18,14,1.292807,1.228868,1.115009,1.212228,30,23,23,0.676824450282701
"ACVR1",7.233818,5.194846,4.253429,5.56069766666667,358,289,222,7.037928,8.229634,8.26402,7.84386066666667,266,286,274,0.741836389552647
"ACVR1B",7.139766,4.870088,4.743164,5.58433933333333,614,453,436,23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,0.237520405146217
"ACVR1C",0.00775,0.013681,0,0.00714366666666667,1,2,0,0.0076,0,0,0.00253333333333333,1,0,0,1.00459868333555
"ACVR2A",2.344089,1.398215,1.171016,1.63777333333333,115,94,85,16.277364,13.847823,12.988231,14.3711393333333,858,613,699,0.171605583433438
"ACVR2B",1.1158,1.888897,1.517997,1.50756466666667,261,178,121,4.35859,4.450622,4.619946,4.476386,801,656,751,0.457886764495174
"ACVR2B.AS1",0.180043,0.218239,0.259741,0.219341,9,11,13,0.424389,0.268246,0.324133,0.338922666666667,16,8,11,0.910688145294924
"ACVRL1",1.239071,1.061599,0.85141,1.05069333333333,40,22,30,0.590729,2.94744,0.548938,1.362369,17,29,14,0.868066476208134
"ACY1",29.01427,20.193338,18.22011,22.475906,288,174,168,20.950655,16.690042,15.695317,17.7786713333333,158,95,107,1.25013668876183
"ACY3",0,0,0.038868,0.012956,0,0,1,0,0,0,0,0,0,0,1.012956
"ACYP1",12.321627,16.716988,15.356579,14.798398,78,114,101,10.41891,8.717873,14.17402,11.103601,56,39,67,1.30526427630917
"ACYP2",14.923638,15.092443,14.910934,14.9756716666667,179,179,196,10.213957,4.257689,7.281641,7.25109566666667,107,43,69,1.93618790910476
"ADA",4.945909,4.204043,4.670719,4.60689033333333,124,113,122,1.881756,4.803617,1.30235,2.66257433333333,34,81,20,1.53086048856528
"ADA2",5.734889,4.705926,3.659168,4.69999433333333,353,262,200,2.245861,1.223755,1.282529,1.58404833333333,57,32,50,2.20583890007217
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2",0,0,0,0,0,0,0,0.3516,0,0,0.1172,2,0,0,0.895094880057286
"ADAL",13.118704,10.233636,7.871906,10.408082,497,431,361,7.68946,6.63051,7.245079,7.18834966666667,179,129,165,1.39320894495264
"ADAM10",24.348027,13.702235,11.245455,16.4319056666667,536,434,351,123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,0.142546780134401
"ADAM11",11.764671,7.939555,6.243467,8.649231,981,771,582,76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,0.159887017204977
"ADAM12",0.692991,0.787749,1.408243,0.962994333333333,57,72,53,263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,0.00803506379339906
"ADAM15",11.532537,17.778786,12.695181,14.002168,314,295,237,60.668103,38.00024,71.175865,56.614736,825,388,844,0.260387689704939
"ADAM17",5.863159,4.842983,3.098865,4.601669,292,270,199,20.368008,22.287947,19.327487,20.6611473333333,954,877,913,0.258604445729421
"ADAM18",0.106287,0,0.174783,0.09369,1,0,1,0.173553,0,0.041788,0.0717803333333333,3,0,1,1.02044231078445
"ADAM19",21.431505,16.071382,16.202989,17.9019586666667,2888,2073,1947,29.941341,40.231067,28.930422,33.0342766666667,3088,3156,2634,0.555380061453732
"ADAM1B",0.459583,0.2042,0.207801,0.290528,18,8,8,0.246283,0.130195,0.235106,0.203861333333333,7,3,6,1.07199057255764
"ADAM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM20",0.018165,0.036213,0.036804,0.030394,1,2,2,0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,0.986792885294236
"ADAM20P1",0.217782,0.305079,0.13309,0.218650333333333,11,16,6,0.548452,0.338998,0.190061,0.359170333333333,19,9,7,0.896613399694078
"ADAM20P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM21",0.092614,0.093693,0.038026,0.0747776666666667,5,5,2,0.668215,0.347816,0.872414,0.629481666666667,26,11,31,0.659582546188
"ADAM21P1",0.024479,0,0,0.00815966666666667,1,0,0,0.092513,0.167063,0.171162,0.143579333333333,3,4,4,0.881582621581712
"ADAM22",0.473128,0.221024,0.122401,0.272184333333333,42,22,22,4.293794,2.708427,3.651038,3.55108633333333,478,274,429,0.279534212307845
"ADAM23",41.864549,35.696454,23.789355,33.7834526666667,1340,1061,895,37.576591,23.373305,38.05317,33.001022,1238,742,1078,1.02301197495377
"ADAM24P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28",0.222073,0,0.032833,0.0849686666666667,7,0,4,0.348438,0.553339,0.041631,0.314469333333333,9,6,4,0.825404320323943
"ADAM29",0.022632,0,0,0.007544,1,0,0,0.239099,0.065655,0.330303,0.211685666666667,6,2,12,0.831522586853521
"ADAM30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM32",1.741478,1.890163,5.623824,3.085155,39,39,22,2.254211,1.354362,2.923583,2.17738533333333,55,59,42,1.28569706580547
"ADAM33",0.151082,0.049411,0.215616,0.138703,10,3,12,2.494698,2.736092,1.700388,2.31039266666667,101,92,56,0.34397822695354
"ADAM3A",0.13521,0.063743,0.062082,0.0870116666666667,3,1,1,0.436679,0.176368,0.214035,0.275694,6,2,3,0.852094363277296
"ADAM3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM5",0,0,0,0,0,0,0,0,0.04341,0,0.01447,0,1,0,0.985736394373417
"ADAM6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM8",1.440741,0.605901,0.327876,0.791506,22,10,8,5.202434,6.064427,4.039568,5.102143,86,51,59,0.293586367936641
"ADAM9",26.964509,19.212823,18.44891,21.5420806666667,1015,721,645,71.058484,58.878118,62.020836,63.9858126666667,3410,2438,2937,0.346876952701851
"ADAMDEC1",0,0,0,0,0,0,0,0,0,0.041296,0.0137653333333333,0,0,1,0.986421578169307
"ADAMTS1",7.164372,3.536363,3.442214,4.71431633333333,277,249,139,58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,0.0645615175664642
"ADAMTS10",2.733393,2.863047,1.555908,2.384116,70,54,46,42.167717,37.796595,30.528394,36.830902,656,454,461,0.0894537486840784
"ADAMTS12",9.689995,10.514763,8.128071,9.44427633333333,421,377,273,2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,1.6921832566753
"ADAMTS13",3.498026,3.363595,2.00095,2.95419033333333,170,115,87,8.033716,6.591312,8.465815,7.69694766666667,314,196,249,0.454664151710238
"ADAMTS14",1.363407,0.882597,0.773,1.00633466666667,169,102,89,1.42471,0.587428,0.773549,0.928562333333333,121,40,57,1.0403265852439
"ADAMTS15",5.729811,5.379448,3.798096,4.96911833333333,751,656,463,17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,0.230721118365176
"ADAMTS16",0.036176,0.066894,0.143115,0.0820616666666667,4,7,12,38.407432,28.686978,28.018399,31.7042696666667,364,175,311,0.033086250746322
"ADAMTS17",0.492449,0.402607,0.432152,0.442402666666667,33,26,24,1.589791,1.49711,1.624783,1.57056133333333,80,45,50,0.561123614504951
"ADAMTS18",0.121899,0.017094,0.017158,0.0520503333333333,3,2,2,0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,0.985711305342887
"ADAMTS19",2.13328,0.847573,1.17336,1.38473766666667,96,45,53,0.180133,0.223756,0.149189,0.184359333333333,4,5,10,2.01352545595678
"ADAMTS19.AS1",0.539942,0.541348,0.457923,0.513071,8,4,9,0.111602,0,0,0.0372006666666667,1,0,0,1.45880257179421
"ADAMTS2",0.115833,0.086629,0.03467,0.079044,13,8,5,2.426145,2.693979,2.505131,2.54175166666667,114,108,129,0.304663935124381
"ADAMTS20",0.194401,0.034761,0.182112,0.137091333333333,12,3,3,0.301329,0.112757,0.27111,0.228398666666667,27,9,20,0.925669625170547
"ADAMTS3",0.99259,0.688442,0.66207,0.781034,83,76,57,0.311518,0.618834,0.46883,0.466394,30,34,23,1.21456716271343
"ADAMTS4",0.02932,0.026379,0.464571,0.173423333333333,6,6,4,6.532971,7.047095,3.966088,5.848718,241,351,176,0.171334742258819
"ADAMTS5",0.014722,0,0,0.00490733333333333,1,0,0,9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,0.0900836513544601
"ADAMTS6",0.791118,0.693934,0.622677,0.702576333333333,95,61,55,0.660235,2.234675,0.319661,1.07152366666667,44,48,29,0.821895670674613
"ADAMTS7",5.459603,4.568133,3.862321,4.630019,514,375,312,47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,0.125502854953682
"ADAMTS7P1",0.261941,0.082785,0.052621,0.132449,22,9,6,0.2297,0.232345,0.325576,0.262540333333333,17,14,21,0.896960651554102
"ADAMTS7P3",27.094415,14.32422,19.042135,20.15359,169,95,92,0.460425,0.514069,0.4573,0.477264666666667,27,24,23,14.3194313634614
"ADAMTS7P4",0.715329,0.268581,0.110375,0.364761666666667,10,6,9,0.92401,0.851023,0.514302,0.763111666666667,15,7,5,0.774064225465016
"ADAMTS8",0.317805,0.100515,0.182645,0.200321666666667,24,7,13,3.929698,1.378664,3.233674,2.84734533333333,189,53,134,0.31198698392554
"ADAMTS9",11.270211,9.013448,9.75239,10.0120163333333,594,373,363,15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,0.492554603017025
"ADAMTS9.AS1",0.376241,0.328325,0.127116,0.277227333333333,8,4,2,0.308365,0.600059,0.487865,0.465429666666667,7,6,5,0.87157190985397
"ADAMTS9.AS2",0.112101,0.18045,0.112638,0.135063,7,1,5,0.169311,0.907569,0.112358,0.396412666666667,6,13,4,0.812842096820472
"ADAMTSL1",2.699594,2.503845,1.528651,2.24403,224,163,120,28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,0.110044809035803
"ADAMTSL2",0.864767,0.719934,0.473671,0.686124,77,57,38,0.121693,0.420352,0.182929,0.241658,7,20,9,1.35796169315544
"ADAMTSL3",0.184832,0.214714,0.105793,0.168446333333333,11,12,8,0.847963,1.791333,1.116183,1.25182633333333,48,72,20,0.518888297928245
"ADAMTSL4",12.635359,12.932216,10.354914,11.974163,763,595,511,1.589016,2.016736,1.720831,1.77552766666667,70,68,61,4.6744851999914
"ADAMTSL4.AS1",0.08272,0.116549,0.118662,0.105977,2,2,2,1.104908,0.342468,0.654419,0.700598333333333,16,4,6,0.65034580966111
"ADAMTSL5",42.692522,31.619021,21.507695,31.939746,494,357,323,3.215463,1.806809,1.858656,2.29364266666667,27,25,26,10.0010078000771
"ADAP1",2.559191,2.013888,2.267124,2.28006766666667,50,43,34,12.000304,6.450336,13.338759,10.5964663333333,167,77,148,0.28285061779883
"ADAP2",3.159636,0.302603,0.075168,1.17913566666667,8,6,4,0.829332,2.203443,4.074633,2.369136,11,7,13,0.646793619096014
"ADAR",31.090188,13.016808,8.388818,17.4986046666667,1562,1005,859,81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,0.206711632904864
"ADARB1",19.742685,2.826503,2.675535,8.41490766666667,369,269,279,105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,0.0800633221057726
"ADARB2",0.115823,0.022508,0.083771,0.074034,3,4,2,1.462916,2.153002,0.868352,1.49475666666667,39,48,24,0.430516536682936
"ADARB2.AS1",0,0,0,0,0,0,0,0,0.189939,0,0.063313,0,1,0,0.940456855131086
"ADAT1",12.085066,7.251189,8.024499,9.12025133333333,134,77,60,27.014364,30.208847,30.118773,29.1139946666667,245,210,212,0.336064724901326
"ADAT2",0.527551,0.654778,0.610782,0.597703666666667,63,65,57,6.534624,5.544724,3.678619,5.25265566666667,206,149,184,0.25552401281013
"ADAT3",0.613159,0.450686,0.803128,0.622324333333333,20,11,23,1.184894,0.938623,1.665099,1.262872,19,10,19,0.716931551291162
"ADCK1",6.62267,6.828834,4.626745,6.026083,191,206,136,8.663261,7.385662,8.66168,8.23686766666667,168,137,156,0.760656453416044
"ADCK2",8.450675,6.860918,7.832185,7.71459266666667,216,169,177,5.161437,5.534839,5.097272,5.264516,89,65,99,1.3911039043825
"ADCK5",4.110263,2.199273,1.452022,2.587186,128,66,57,4.175554,5.241788,5.289252,4.902198,108,76,89,0.607771206591172
"ADCY1",0.4447,0.546407,0.45112,0.480742333333333,108,68,50,3.661098,3.382841,3.704939,3.58295933333333,707,474,576,0.323097419294869
"ADCY10",0.095948,0.039473,0.019977,0.0517993333333333,1,4,2,0.053466,0.167833,0.0602,0.093833,2,3,2,0.96157213517359
"ADCY10P1",2.288528,3.3026,2.270997,2.62070833333333,123,92,65,2.866743,2.976731,2.767627,2.870367,99,83,71,0.93549483378019
