"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"ACSM4",0.215017,0.529825,0.278182,8,15,7,11.1502983333333,"Acsm4",0,0,0,0,0,0,0,12.1502983333333
"ACSM5",0.201606,0,0.029441,1,0,1,29.724931,"Acsm5",0.870292,1.135048,0.688642,49,59,32,0.897994,16.1881075493389
"ACSS1",7.426916,3.07265,5.466344,515,157,255,10.6308603333333,"Acss1",65.371472,67.562517,72.050659,4063,3934,3335,68.328216,0.167765175629694
"ACSS2",183.462238,133.340645,131.295035,1363,636,598,0.22016,"Acss2",4.763676,4.718603,4.527287,336,365,266,4.66985533333333,0.215201257927451
"ACSS3",6.876982,2.730375,3.127256,286,78,82,9.17650766666667,"Acss3",0.160808,0.170282,0.21361,18,20,20,0.181566666666667,8.61272406691681
"ACTA1",43.17532,0.074509,0.342321,1089,1,4,5.80116033333333,"Acta1",51.289934,61.467194,82.964551,2091,2521,2549,65.2405596666667,0.102673654443107
"ACTA2",25.800466,5.539749,5.485474,558,76,68,2.26856866666667,"Acta2",17.260344,17.274081,24.335669,702,685,755,19.6233646666667,0.158488622952472
"ACTB",2138.164791,2243.689595,2712.36844,29266,23222,24748,113.660235,"Actb",136.830217,155.493589,196.557468,1850,2109,1892,162.960424666667,0.699316528565387
"ACTBL2",0,0.02739,0.030881,0,1,1,30.6769663333333,"Actbl2",0,0,0,0,0,0,0,31.6769663333333
"ACTC1",869.621513,0.354562,0.525835,16803,6,3,117.865059333333,"Actc1",1652.587288,1979.343797,2200.213129,72329,80862,69991,1944.04807133333,0.0611116306507793
"ACTG1",1869.624603,1654.156602,1676.836666,40874,26878,29741,13.2536763333333,"Actg1",50.783003,73.060644,81.120304,2154,2389,1859,68.321317,0.205617506276364
"ACTG2",5.162967,3.078347,2.858471,118,58,48,85.6373743333333,"Actg2",0.588708,0.126647,0.270987,11,4,6,0.328780666666667,65.2006583981003
"ACTL10",0.061689,0.082599,0,2,2,0,494.121312333333,"Actl10",0.041749,0,0,2,0,0,0.0139163333333333,488.3256103643
"ACTL6A",158.27347,137.510766,210.020503,387,170,252,244.772004,"Actl6a",5.758671,7.408636,7.139931,198,174,137,6.76907933333333,31.63463693124
"ACTL6B",50.973446,92.448261,75.837415,303,437,363,38.6208793333333,"Actl6b",0.019678,0,0,2,0,0,0.00655933333333333,39.3626863526508
"ACTL7A",0,0,0.059905,0,0,1,23.195771,"Actl7a",0,0,0,0,0,0,0,24.195771
"ACTL7B",0.043131,0,0,1,0,0,2.01739533333333,"Actl7b",0,0,0,0,0,0,0,3.01739533333333
"ACTL9",0,0,0,0,0,0,2.25077233333333,"Actl9",0,0,0,0,0,0,0,3.25077233333333
"ACTN1",69.241658,47.821745,50.974833,1648,918,920,0.154033333333333,"Actn1",3.268112,3.770261,3.860983,265,258,210,3.63311866666667,0.249083482716753
"ACTN2",69.76771,1.253103,0.801863,2414,37,25,0.020969,"Actn2",327.332679,319.092711,346.539041,15681,14365,11696,330.988143666667,0.00307531765660013
"ACTN3",0.648357,0.142398,0.028312,33,2,1,53.984983,"Actn3",0.03636,0,0,2,0,0,0.01212,54.3265452713117
"ACTN4",209.643774,167.250481,183.429698,3505,2178,2093,36.396988,"Actn4",14.849163,17.783651,17.714649,928,1020,798,16.7824876666667,2.10302341837699
"ACTR10",157.019067,205.113642,237.357145,1492,1517,1594,0.415568333333333,"Actr10",29.53719,31.341786,36.781408,412,385,366,32.5534613333333,0.0421884442642301
"ACTR1A",115.943189,124.852514,131.407319,3642,2918,2824,16.9579516666667,"Actr1a",12.536819,14.606975,18.850522,933,877,754,15.3314386666667,1.09959398147328
"ACTR1B",30.556702,30.517172,34.362579,1047,814,792,25.1231436666667,"Actr1b",15.67809,21.241687,19.613595,865,888,683,18.8444573333333,1.31639496247584
"ACTR2",96.131777,93.793262,100.811332,5682,4350,4406,0.299872333333333,"Actr2",8.312352,7.902644,9.416639,925,794,758,8.54387833333333,0.136199591815137
"ACTR3",61.541822,74.758475,82.615188,1929,1669,1860,6.750096,"Actr3",19.559059,27.877054,23.424273,871,852,820,23.6201286666667,0.314786982023083
"ACTR3B",12.200305,11.066625,8.231572,240,204,198,20.6181496666667,"Actr3b",6.941237,8.886885,7.689871,391,466,315,7.839331,2.44567712948714
"ACTR5",2.300345,2.272068,2.6564,103,77,79,77.2166353333333,"Actr5",0.89832,0.671854,0.734117,34,37,33,0.768097,44.2377512847617
"ACTR6",26.189179,23.847515,19.715424,497,369,392,174.989375333333,"Actr6",2.354851,1.648426,2.16182,84,77,63,2.05503233333333,57.6063871446205
"ACTR8",26.624084,28.334546,22.577852,586,511,414,50.064741,"Actr8",5.710714,4.109577,5.914341,299,257,184,5.24487733333333,8.17706069700222
"ACTRT1",0,0,0,0,0,0,41.262396,"Actrt1",0,0,0,0,0,0,0,42.262396
"ACTRT2",0,0,0,0,0,0,9.92666933333333,"Actrt2",0,0,0,0,0,0,0,10.9266693333333
"ACTRT3",0.786164,0.893232,0.943422,22,19,18,56.6807803333333,"Actrt3",0,0.018259,0,0,1,0,0.00608633333333333,57.3318396466307
"ACVR1",7.530875,6.531985,5.489665,334,179,196,12.368327,"Acvr1",1.693994,1.35383,1.836462,137,113,117,1.62809533333333,5.08669789502816
"ACVR1B",35.019207,49.193225,49.103909,1431,1584,1379,6.01997766666667,"Acvr1b",1.643187,1.566738,1.574481,251,224,172,1.594802,2.70540012943826
"ACVR1C",0.202768,0.064909,0.072133,22,3,2,6.484563,"Acvr1c",0.006982,0.003505,0,1,1,0,0.00349566666666667,7.45849060301539
"ACVR2A",16.001132,14.786883,12.909514,1121,784,770,34.0859053333333,"Acvr2a",2.08354,1.882725,2.207467,282,231,222,2.05791066666667,11.4738163268777
"ACVR2B",4.136669,3.378978,3.850929,910,569,582,88.861043,"Acvr2b",0.459848,0.362405,0.568235,35,25,22,0.463496,61.4016321192542
"ACVRL1",1.158399,0.437574,0.500078,37,18,23,10.1446623333333,"Acvrl1",10.263452,13.048464,12.868665,312,312,204,12.0601936666667,0.853330556787813
"ACY1",16.513926,11.864692,15.383214,136,84,80,1.31022033333333,"Acy1",4.757062,3.849426,5.091179,101,91,77,4.565889,0.415067625914447
"ACY3",0,0,0,0,0,0,70.614812,"Acy3",5.171134,6.449468,5.868099,142,172,139,5.829567,10.4859959643122
"ACYP1",23.726514,23.728152,24.186164,153,116,104,0.091525,"Acyp1",4.460568,3.563012,4.914606,62,43,48,4.31272866666667,0.205454685997516
"ACYP2",13.526342,21.437315,22.138132,163,188,173,5.39523166666667,"Acyp2",19.970122,18.999944,21.835026,397,333,315,20.268364,0.300692223749164
"ADA",2.752245,0.680643,2.280619,55,11,27,2.47183966666667,"Ada",0.18598,0.200169,0.265664,9,6,10,0.217271,2.85215015117149
"ADAD1",0,0,0,0,0,0,0.030144,"Adad1",0,0,0,0,0,0,0,1.030144
"ADAD2",0,0.231674,0.001766,0,1,0,1.408676,"Adad2",0,0,0,0,0,0,0,2.408676
"ADAL",12.105016,15.600091,15.33191,307,321,294,16.86225,"Adal",2.157559,1.683546,2.011885,130,108,87,1.95099666666667,6.05295499034789
"ADAM10",70.311374,70.683677,76.336447,1888,1354,1326,177.042488666667,"Adam10",3.834291,4.05923,4.559764,563,536,471,4.151095,34.5640079762976
"ADAM11",21.676701,61.251494,63.202393,1266,2768,2775,20.0909006666667,"Adam11",1.448247,1.954793,3.153951,139,140,158,2.18566366666667,6.62056728943242
"ADAM12",253.498386,167.661955,151.796176,20837,10523,10029,1.24002766666667,"Adam12",0.150907,0.080352,0.115723,10,9,10,0.115660666666667,2.00780374677844
"ADAM15",30.979275,23.526472,41.074168,498,372,446,12.1665156666667,"Adam15",17.491003,13.636563,13.20672,547,513,361,14.7780953333333,0.834480676438216
"ADAM17",14.349408,16.247264,14.244751,856,534,597,77.2503786666667,"Adam17",6.123527,7.983441,5.618549,390,395,318,6.57517233333333,10.3298479854166
"ADAM18",0,0,0,0,0,0,24.3440916666667,"Adam18",0,0,0,0,0,0,0,25.3440916666667
"ADAM19",16.94927,22.701045,23.52762,1960,1980,1753,229.656967333333,"Adam19",0.972644,0.997124,1.223232,177,164,176,1.06433333333333,111.734361698692
"ADAM2",0,0,0,0,0,0,1.867029,"Adam2",0.050539,0.081262,0,2,3,0,0.0439336666666667,2.74637085817394
"ADAM20",0.060308,0.079075,0.087706,3,3,3,0.424805333333333,"Adam25",0,0,0,0,0,0,0,1.42480533333333
"ADAM21",0.188727,0.221899,0.309121,9,8,10,7.21721933333333,"Adam21",0.033798,0.012098,0,3,1,0,0.0152986666666667,8.09340108789007
"ADAM22",13.135,11.196035,9.8092,1606,1240,1028,10.763871,"Adam22",0.895829,1.635207,0.492153,144,161,94,1.00772966666667,5.85929031946366
"ADAM23",48.84821,52.745915,47.205046,2519,1761,1594,10.108519,"Adam23",0.655264,0.749025,0.282187,39,27,24,0.562158666666667,7.11100558287293
"ADAM28",1.502507,0.416905,0.03323,52,9,3,2.94559833333333,"Adam28",0.010701,0,0,1,0,0,0.003567,3.93157440742206
"ADAM29",0.184234,0.673702,0.264276,8,7,9,102.793878,"Adam29",0,0,0,0,0,0,0,103.793878
"ADAM32",0.985926,0.562709,0.705876,77,43,33,21.2352353333333,"Adam32",0.030153,0.737287,0.081133,2,4,1,0.282857666666667,17.3325817127543
"ADAM33",1.225579,0.212729,0.396698,54,8,12,10.923589,"Adam33",0.209084,0.129254,0.201373,14,10,3,0.179903666666667,10.105561442728
"ADAM3A",0.341385,0,0.42368,6,0,5,42.6771043333333,"Adam3",0.013241,0,0,1,0,0,0.00441366666666667,43.485175264773
"ADAM5",0,0,0,0,0,0,27.9426016666667,"Adam5",0,0.017579,0,0,1,0,0.00585966666666667,28.7739956435275
"ADAM7",0.297177,0.021595,0.063257,18,1,2,10.9525803333333,"Adam7",0,0,0,0,0,0,0,11.9525803333333
"ADAM8",5.896302,4.237317,5.824988,93,66,47,6.74807766666667,"Adam8",0.319007,0.245131,0.090992,9,2,6,0.218376666666667,6.35934508485334
"ADAM9",31.044422,15.040139,19.545192,1575,713,795,13.7932536666667,"Adam9",6.528288,6.476178,5.829731,685,639,546,6.27806566666667,2.03258040586517
"ADAMDEC1",0,0,0,0,0,0,8.67121233333333,"Adamdec1",0,0,0,0,0,0,0,9.67121233333333
"ADAMTS1",53.416922,36.50485,34.398098,2281,1139,1236,19.158878,"Adamts1",3.856536,3.310445,4.459133,479,383,325,3.87537133333333,4.13483950692576
"ADAMTS10",30.984806,32.271974,30.357747,529,437,369,30.1365026666667,"Adamts10",3.951995,3.513514,2.316164,242,203,155,3.26055766666667,7.30808150075503
"ADAMTS12",3.104435,1.18569,1.477975,449,149,114,197.055837333333,"Adamts12",0.095355,0.087801,0.080389,28,24,17,0.0878483333333333,182.061994548872
"ADAMTS13",8.251614,7.895253,8.511647,354,284,270,8.52441366666667,"Adamts13",0,0,0,0,0,0,0,9.52441366666667
"ADAMTS15",3.856279,2.752015,3.081575,417,225,219,8.38056033333333,"Adamts15",0.346914,0.20895,0.849725,71,41,53,0.468529666666667,6.38772273128519
"ADAMTS16",38.568071,1.033011,1.581908,238,65,86,120.971797666667,"Adamts16",0,0,0,0,0,0,0,121.971797666667
"ADAMTS18",0.836196,0.34132,0.027707,21,6,2,0,"Adamts18",0.017685,0,0.012506,2,0,1,0.0100636666666667,0.990036601653163
"ADAMTS19",0.691824,0.172356,0.296478,17,12,6,9.21067566666667,"Adamts19",0.032772,0.021315,0.071086,5,3,7,0.0417243333333333,9.80170601755487
"ADAMTS2",1.05629,1.019052,1.068975,93,20,17,4.52479433333333,"Adamts2",5.077637,5.422281,10.754545,236,210,191,7.084821,0.683353946034592
"ADAMTS20",1.283844,0.25905,0.359154,110,21,25,84.8402003333333,"Adamts20",0.13816,0.044996,0.024598,6,5,2,0.0692513333333333,80.2806577437048
"ADAMTS4",25.829682,6.699742,10.583665,847,236,217,38.8605756666667,"Adamts4",0.032952,0.042039,0.036994,5,6,4,0.0373283333333333,38.426190036263
"ADAMTS5",2.810816,3.243508,4.167592,494,438,505,14.1029706666667,"Adamts5",0.864561,0.807712,0.929118,327,282,251,0.867130333333333,8.08886792584199
"ADAMTS7",30.711528,21.35642,27.594435,2499,1418,1547,0,"Adamts7",1.76571,1.758245,2.959173,246,217,232,2.16104266666667,0.316351313617195
"ADAMTS8",1.292831,3.322689,5.300198,79,144,195,0.0695593333333333,"Adamts8",0.043988,0.043234,0.082591,5,5,7,0.0566043333333333,1.01226097564746
"ADAMTSL1",5.919842,5.793045,6.199496,392,254,315,36.4680486666667,"Adamtsl1",0.307662,0.16213,0.688565,21,18,24,0.386119,27.0309033110914
"ADAMTSL2",0.70847,0.709747,0.641205,50,37,29,17.4676143333333,"Adamtsl2",1.860771,1.723828,1.757645,138,112,78,1.780748,6.64123981509052
"ADAMTSL4",1.307851,0.581012,0.686961,61,25,23,8.74818933333333,"Adamtsl4",12.342952,19.690712,26.181047,471,546,397,19.4049036666667,0.477737581739135
"ADAP2",1.058876,0.353861,4.97029,7,3,13,2.98146166666667,"Adap2",1.964154,2.02781,1.565743,110,98,63,1.852569,1.39574596325862
"ADAR",105.908597,112.956385,96.851585,5486,4023,3650,68.1844726666667,"Adar",1.032564,2.061203,1.430071,180,240,129,1.507946,27.586109376624
"ADARB1",68.1759,68.438509,91.97377,1634,1218,1112,54.7777476666667,"Adarb1",1.986814,1.694822,1.838799,320,262,242,1.840145,19.6390492973657
"ADARB2",1.417302,0.902524,0.536378,56,24,10,39.8031416666667,"Adarb2",0.032479,0.008418,0.020347,5,1,2,0.0204146666666667,39.9868239839751
"ADAT1",38.849966,55.207581,52.832268,508,481,421,4.33619233333333,"Adat1",0.410222,0.293219,0.331024,40,28,19,0.344821666666667,3.96795535467528
"ADAT2",3.889025,2.159954,2.429168,236,114,122,69.7521843333333,"Adat2",0.40984,0.616578,0.282704,18,26,9,0.436374,49.2574944501455
"ADAT3",0.789433,1.103201,1.650664,15,14,18,4.74008533333333,"Adat3",0.004299,0.178723,0.697465,0,1,4,0.293495666666667,4.43765331516379
"ADCK1",6.371801,4.972601,7.045702,158,98,124,9.29779733333333,"Adck1",3.591062,4.04341,4.426302,262,263,222,4.020258,2.05124862772657
"ADCK2",11.198469,11.32432,12.399282,275,218,192,39.8790866666667,"Adck2",4.046497,2.37639,3.740476,83,71,60,3.38778766666667,9.31655990950033
"ADCK5",7.056568,12.014195,5.892048,112,122,102,46.6017116666667,"Adck5",3.210799,3.725496,7.095499,38,14,23,4.67726466666667,8.38462084499143
"ADCY1",8.094792,11.432533,9.663837,1872,2052,1484,26.159468,"Adcy1",0.192263,0.213369,0.268574,61,70,68,0.224735333333333,22.1757854622196
"ADCY10",0.112042,0.05848,0.015777,4,2,1,4.32952933333333,"Adcy10",0,0,0,0,0,0,0,5.32952933333333
"ADCY2",12.940722,10.140875,15.029355,374,286,287,4.08819633333333,"Adcy2",0.022696,0.007908,0.010522,3,1,1,0.0137086666666667,5.01938722696791
"ADCY3",14.158841,11.038002,13.410534,322,189,174,2.66301066666667,"Adcy3",0.293902,0.612807,1.179294,44,40,38,0.695334333333333,2.16064206017967
"ADCY4",0.882454,0.117475,0.194074,22,5,5,14.457261,"Adcy4",5.619367,2.216158,6.120689,241,182,133,4.65207133333333,2.73479580996088
"ADCY5",15.25583,30.492998,24.515758,870,987,926,6.031057,"Adcy5",3.629472,4.997427,4.835043,794,805,733,4.487314,1.28132944460623
"ADCY6",72.815918,48.329999,61.034132,3230,1716,1967,8.60336433333333,"Adcy6",42.177247,44.540191,44.412709,2510,2141,1745,43.710049,0.214792078025531
"ADCY7",7.516,7.546295,5.754411,737,407,340,105.876805,"Adcy7",0.762151,0.984523,1.04764,158,167,145,0.931438,55.3353537623263
"ADCY8",0.668336,0.19604,0.591981,32,5,29,0.113119666666667,"Adcy8",0.034799,0.022239,0.050475,7,5,8,0.0358376666666667,1.07460821563739
"ADCY9",6.52854,10.236519,6.97731,529,588,463,310.030069,"Adcy9",1.941075,2.046833,2.11259,299,297,234,2.03349933333333,102.531774305098
"ADCYAP1",0.932518,1.91493,3.584293,47,65,121,49.9787443333333,"Adcyap1",0.010071,0.011162,0,1,1,0,0.00707766666666667,50.6204695235356
"ADCYAP1R1",7.602388,9.933134,7.812192,766,669,518,6.949879,"Adcyap1r1",0.525403,0.411459,0.470668,73,52,66,0.469176666666667,5.41111166571753
"ADD1",181.509736,172.477131,177.693218,4281,3516,3583,21.6335283333333,"Add1",32.191182,27.263398,33.976366,1379,1239,1129,31.1436486666667,0.704136875313865
"ADD2",16.303887,29.595986,28.425267,1946,3077,2617,4.732199,"Add2",0,0.028096,0,0,3,0,0.00936533333333333,5.67901314885658
"ADD3",355.067866,227.119778,237.317728,2481,1480,1440,29.2920396666667,"Add3",3.509416,3.791738,5.627488,428,425,481,4.30954733333333,5.70520192493497
"ADGB",0.201606,0.066185,0.048206,20,6,4,4.152456,"Adgb",0,0.009494,0,0,1,0,0.00316466666666667,5.13620163389593
"ADGRA1",0.851701,0.725263,0.664019,60,38,32,0.134990666666667,"Adgra1",0,0,0,0,0,0,0,1.13499066666667
"ADGRA2",12.374584,8.841367,7.64648,1163,397,398,24.423295,"Adgra2",0.810751,0.954395,1.327309,113,156,111,1.03081833333333,12.5187440859227
"ADGRA3",55.903032,22.5217,64.869103,956,392,414,449.200768666667,"Adgra3",15.849236,36.202475,32.378263,214,228,197,28.1433246666667,15.4478177701391
"ADGRB1",21.019601,17.595041,26.976846,989,754,770,0.0248173333333333,"Adgrb1",0,0.004904,0.022226,0,1,2,0.00904333333333333,1.01563262892575
"ADGRB2",18.911626,16.91334,18.434336,1200,820,832,8.130973,"Adgrb2",0.952137,1.019499,1.295453,18,29,19,1.08902966666667,4.37091590689074
"ADGRB3",5.500771,8.658558,10.683484,322,292,302,136.656749666667,"Adgrb3",0.038428,0.035898,0.043041,3,2,2,0.0391223333333333,132.474055509024
"ADGRD1",3.127697,0.24652,0.860047,49,10,12,75.3077833333333,"Adgrd1",0.558539,0.495183,0.781655,86,80,70,0.611792333333333,47.34343361438
"ADGRE1",0,0,0,0,0,0,75.3363056666667,"Adgre1",3.747284,1.28269,1.66859,119,104,88,2.23285466666667,23.6126623487766
"ADGRE4P",0.020264,0.052939,0.029786,1,2,1,0.0343086666666667,"Adgre4",0.045902,0.071529,0.088945,5,7,7,0.068792,0.967736160699806
"ADGRE5",7.481854,2.967783,3.625122,171,73,78,0.200311333333333,"Adgre5",10.857707,12.930749,12.970681,525,533,465,12.2530456666667,0.0905687163179623
"ADGRF1",0.331628,0.272164,0.300118,13,9,7,49.2915966666667,"Adgrf1",0,0,0.011202,0,0,1,0.003734,50.1045064396211
"ADGRF2",0.010476,0,0,1,0,0,86.301419,"Adgrf2",0.057734,0.013876,0,5,1,0,0.02387,85.2661167921709
"ADGRF4",0.018054,0,0,1,0,0,0.81224,"Adgrf4",0,0.050784,0.049042,0,4,3,0.0332753333333333,1.75387908869724
"ADGRF5",0.189589,0,0,20,0,0,12.1589323333333,"Adgrf5",21.381142,20.302235,21.041374,2682,2557,1832,20.9082503333333,0.600638213144391
"ADGRG1",37.215184,26.241016,24.257898,1259,725,770,133.133175,"Adgrg1",30.762372,24.307622,20.722441,558,505,330,25.264145,5.10708324980691
"ADGRG2",1.585699,16.05258,16.692148,138,1043,985,177.003462,"Adgrg2",0.094779,0.126673,0.289501,13,16,7,0.170317666666667,152.098414874822
"ADGRG3",0,0,0,0,0,0,0.249796666666667,"Adgrg3",0.395031,0.22548,0.098728,15,11,6,0.239746333333333,1.00810676592712
"ADGRG4",1.15453,2.423339,1.931793,204,326,233,52.878036,"Adgrg4",0,0,0,0,0,0,0,53.878036
"ADGRG5",0.453469,1.110357,2.00311,26,40,47,11.4546086666667,"Adgrg5",0,0,0.046221,0,0,2,0.015407,12.2656320733131
"ADGRG6",30.479615,16.683097,15.824211,2021,965,1007,17.4130046666667,"Adgrg6",0.143986,0.138782,0.133625,27,24,20,0.138797666666667,16.1688113750379
"ADGRG7",0,0,0,0,0,0,21.48706,"Adgrg7",0,0,0,0,0,0,0,22.48706
"ADGRL1",41.851819,49.252627,44.659058,3344,3253,2988,15.083614,"Adgrl1",2.926985,2.667661,3.489296,285,311,232,3.02798066666667,3.99297199539687
"ADGRL2",91.608301,53.137077,54.662472,3334,1327,1177,2.69091333333333,"Adgrl2",5.20495,5.417703,8.326572,619,646,670,6.31640833333333,0.504470658986821
"ADGRL3",8.237129,20.488717,21.761381,1089,1927,1806,0.870051666666667,"Adgrl3",0.351548,0.444645,0.653412,21,25,26,0.483201666666667,1.26082090432746
"ADGRL4",5.950924,2.428008,3.913966,137,55,44,75.5632693333333,"Adgrl4",18.550583,15.978649,22.777518,830,723,570,19.10225,3.80869153121334
"ADGRV1",13.19631,2.784456,6.068899,530,49,98,0,"Adgrv1",0.111708,0.434368,0.042501,1,8,2,0.196192333333333,0.835985963238353
"ADH1C",0,0,0,0,0,0,47.485668,"Adh1",3.602286,4.212609,3.050104,121,155,79,3.62166633333333,10.4909494764479
"ADH4",0.031894,1.138949,0,1,4,0,2.769598,"Adh4",0,0,0,0,0,0,0,3.769598
"ADH5",72.572025,55.358625,70.925156,1716,1181,1349,135.013381666667,"Adh5",19.374188,19.222126,20.917073,642,595,542,19.8377956666667,6.52724423650249
"ADH7",0.377781,0.52312,0,2,2,0,11.3575466666667,"Adh7",0,0.009756,0,0,1,0,0.003252,12.3174901885734
"ADHFE1",4.069013,2.070513,2.535716,53,32,15,47.784359,"Adhfe1",20.56178,19.765402,22.436356,756,683,636,20.9211793333333,2.22544409031035
"ADI1",10.750894,16.109525,19.319247,428,397,404,9.62081033333333,"Adi1",8.596913,7.931342,9.993263,376,326,304,8.840506,1.07929514329175
"ADIG",0,0,0,0,0,0,6.65607633333333,"Adig",0.989263,0.482094,0.789899,6,6,6,0.753752,4.3655410419109
"ADIPOQ",0.072908,0.12475,0.144309,6,8,8,26.1562066666667,"Adipoq",0,0,0,0,0,0,0,27.1562066666667
"ADIPOR1",32.256444,31.830242,37.463725,1123,875,908,1.275304,"Adipor1",17.126528,17.444057,21.129887,1728,1672,1523,18.566824,0.116283766849439
"ADIPOR2",16.386789,15.287734,16.694558,1044,831,809,7.77765466666667,"Adipor2",9.071265,9.062463,8.191764,1131,1069,807,8.775164,0.897954721441673
"ADK",20.554919,17.037931,20.523577,403,257,274,8.97194633333333,"Adk",62.210757,61.599612,60.846303,1418,1398,1186,61.552224,0.159417934258154
"ADM",10.690962,0.582258,1.265497,216,11,18,0.0857526666666667,"Adm",1.134292,1.079498,1.560128,48,43,47,1.25797266666667,0.480852883072987
"ADM2",0.609662,0.257507,0.259439,47,15,13,0.207393666666667,"Adm2",0,0,0,0,0,0,0,1.20739366666667
"ADNP",33.14152,33.326225,36.270268,2511,1887,1898,7.41013766666667,"Adnp",4.005819,1.101688,4.722203,452,160,511,3.27657,1.96656144215263
"ADNP2",26.865206,4.853073,21.502089,500,309,373,9.06692966666667,"Adnp2",0.791197,0.79307,0.756465,134,125,92,0.780244,5.65480331160597
"ADO",10.025081,12.104348,16.995181,646,594,749,2.996388,"Ado",1.678069,1.523811,1.935385,243,223,192,1.71242166666667,1.47336531377557
"ADORA1",8.103956,13.398671,14.181675,306,364,298,0,"Adora1",1.392146,1.401724,1.386664,195,182,136,1.39351133333333,0.417796225183252
"ADORA2A",4.458051,6.027596,2.924768,131,95,80,94.6045883333333,"Adora2a",1.01888,0.647156,1.04314,79,55,52,0.903058666666667,50.2373310964665
"ADORA2B",2.491963,0.55829,0.939664,68,13,19,1.72238433333333,"Adora2b",0.205096,0.144701,0.047784,12,8,2,0.132527,2.40381406653734
"ADORA3",0.033464,0,0.146614,1,0,1,0.54518,"Adora3",0.146761,0.101757,0,10,7,0,0.0828393333333333,1.42697069863858
"ADPGK",37.079191,32.770197,40.693949,840,581,594,3.455956,"Adpgk",1.370062,1.219185,1.290069,129,98,82,1.29310533333333,1.94319725972757
"ADPRH",1.159986,1.567333,1.146179,66,70,49,4.77083,"Adprh",4.191641,4.524641,6.078211,294,318,251,4.93149766666667,0.972912799482402
