"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"ACSL6",13.388689,15.367533,10.761177,980,1036,796,22.599885,"Acsl6",131.3267,112.459272,98.930735,6556,8580,1883,114.238902333333,0.204790956197555
"ACSM1",0.060423,0,0,2,0,0,136.466925666667,"Acsm1",0,0,0,0,0,0,0,137.466925666667
"ACSM2B",0.4576,0.459343,0.100414,8,5,3,10.370608,"Acsm2",0.04072,0.018053,0.021651,6,4,1,0.026808,11.0737430951064
"ACSM3",1.696961,2.786466,2.358993,15,14,19,0.829955333333333,"Acsm3",3.148108,2.227132,1.721317,12,17,3,2.365519,0.5437364440175
"ACSM4",0.215017,0.529825,0.278182,8,15,7,11.1502983333333,"Acsm4",0,0.044942,0,0,3,0,0.0149806666666667,11.9709652926066
"ACSM5",0.201606,0,0.029441,1,0,1,29.724931,"Acsm5",1.284788,0.826242,0.714794,53,61,13,0.941941333333333,15.8217606642425
"ACSS1",7.426916,3.07265,5.466344,515,157,255,10.6308603333333,"Acss1",9.81163,7.128186,8.411244,436,528,120,8.45035333333333,1.23073285443296
"ACSS2",183.462238,133.340645,131.295035,1363,636,598,0.22016,"Acss2",41.583731,44.676566,29.155586,1610,2683,462,38.471961,0.0309120694560881
"ACSS3",6.876982,2.730375,3.127256,286,78,82,9.17650766666667,"Acss3",2.178701,1.623659,1.218299,157,191,32,1.673553,3.80636092370964
"ACTA1",43.17532,0.074509,0.342321,1089,1,4,5.80116033333333,"Acta1",6.487384,4.455121,0.373325,181,188,1,3.77194333333333,1.42523912340395
"ACTA2",25.800466,5.539749,5.485474,558,76,68,2.26856866666667,"Acta2",15.069679,2.496488,19.462987,408,100,178,12.3430513333333,0.24496410790995
"ACTB",2138.164791,2243.689595,2712.36844,29266,23222,24748,113.660235,"Actb",907.491548,1110.026367,1271.568006,8257,14043,3318,1096.36197366667,0.104487158978983
"ACTBL2",0,0.02739,0.030881,0,1,1,30.6769663333333,"Actbl2",0.053245,0.023264,0,3,2,0,0.025503,30.8891990889674
"ACTC1",869.621513,0.354562,0.525835,16803,6,3,117.865059333333,"Actc1",0.988564,0.518019,0,7,6,0,0.502194333333333,79.1276179757479
"ACTG1",1869.624603,1654.156602,1676.836666,40874,26878,29741,13.2536763333333,"Actg1",576.738602,537.265372,794.751001,13658,19486,5374,636.251658333333,0.0223674213270976
"ACTG2",5.162967,3.078347,2.858471,118,58,48,85.6373743333333,"Actg2",0.289823,0.066606,0,7,2,0,0.118809666666667,77.4370984757908
"ACTL10",0.061689,0.082599,0,2,2,0,494.121312333333,"Actl10",1.004756,0.51982,0.429127,30,24,4,0.651234333333333,299.849211186056
"ACTL6A",158.27347,137.510766,210.020503,387,170,252,244.772004,"Actl6a",9.661133,9.129784,11.273125,195,233,70,10.0213473333333,22.2996332995222
"ACTL6B",50.973446,92.448261,75.837415,303,437,363,38.6208793333333,"Actl6b",20.704586,15.42755,22.289875,464,520,151,19.4740036666667,1.93517984945169
"ACTL7A",0,0,0.059905,0,0,1,23.195771,"Actl7a",0,0,0,0,0,0,0,24.195771
"ACTL7B",0.043131,0,0,1,0,0,2.01739533333333,"Actl7b",0,0,0,0,0,0,0,3.01739533333333
"ACTL9",0,0,0,0,0,0,2.25077233333333,"Actl9",0.11365,0.15072,0.357541,3,6,3,0.207303666666667,2.69258880187835
"ACTN1",69.241658,47.821745,50.974833,1648,918,920,0.154033333333333,"Actn1",12.095666,7.159796,10.301106,549,556,136,9.85218933333333,0.106341061502552
"ACTN2",69.76771,1.253103,0.801863,2414,37,25,0.020969,"Actn2",3.391132,1.608143,1.393511,64,65,10,2.13092866666667,0.326091428038497
"ACTN3",0.648357,0.142398,0.028312,33,2,1,53.984983,"Actn3",2.054218,1.238977,0.7386,99,64,8,1.34393166666667,23.4584411234969
"ACTN4",209.643774,167.250481,183.429698,3505,2178,2093,36.396988,"Actn4",38.469791,32.262134,36.204158,1463,2013,530,35.645361,1.02051083628293
"ACTR10",157.019067,205.113642,237.357145,1492,1517,1594,0.415568333333333,"Actr10",125.586157,102.534199,134.49901,2166,2556,634,120.873122,0.011615098637855
"ACTR1A",115.943189,124.852514,131.407319,3642,2918,2824,16.9579516666667,"Actr1a",62.352935,67.448044,69.459203,3183,4813,1166,66.4200606666667,0.266359173947544
"ACTR1B",30.556702,30.517172,34.362579,1047,814,792,25.1231436666667,"Actr1b",123.178924,130.20487,102.624512,3860,4762,1235,118.669435333333,0.218294200134746
"ACTR2",96.131777,93.793262,100.811332,5682,4350,4406,0.299872333333333,"Actr2",48.256756,42.50762,43.211249,3472,4667,970,44.6585416666667,0.02846942293565
"ACTR3",61.541822,74.758475,82.615188,1929,1669,1860,6.750096,"Actr3",86.343814,65.597556,71.256507,2301,3077,725,74.3992923333333,0.102787383809089
"ACTR3B",12.200305,11.066625,8.231572,240,204,198,20.6181496666667,"Actr3b",18.979007,15.299471,19.530796,733,908,245,17.9364246666667,1.14161728241766
"ACTR5",2.300345,2.272068,2.6564,103,77,79,77.2166353333333,"Actr5",2.728636,2.676546,6.582844,119,122,40,3.99600866666667,15.6558245895757
"ACTR6",26.189179,23.847515,19.715424,497,369,392,174.989375333333,"Actr6",11.039334,8.957461,7.94164,229,323,70,9.31281166666667,17.0651206500911
"ACTR8",26.624084,28.334546,22.577852,586,511,414,50.064741,"Actr8",31.072604,22.185834,25.666657,807,980,234,26.308365,1.86993036748996
"ACTRT1",0,0,0,0,0,0,41.262396,"Actrt1",0,0,0,0,0,0,0,42.262396
"ACTRT2",0,0,0,0,0,0,9.92666933333333,"Actrt2",0,0,0,0,0,0,0,10.9266693333333
"ACTRT3",0.786164,0.893232,0.943422,22,19,18,56.6807803333333,"Actrt3",0.623369,0.419144,0.94944,25,25,12,0.663984333333333,34.6642568549824
"ACVR1",7.530875,6.531985,5.489665,334,179,196,12.368327,"Acvr1",6.144111,5.309225,6.386865,369,461,119,5.94673366666667,1.92440471183555
"ACVR1B",35.019207,49.193225,49.103909,1431,1584,1379,6.01997766666667,"Acvr1b",13.4585,8.663865,10.887607,1310,1277,335,11.003324,0.584836139278309
"ACVR1C",0.202768,0.064909,0.072133,22,3,2,6.484563,"Acvr1c",1.201653,0.810025,0.726638,142,214,43,0.912772,3.91294048637266
"ACVR2A",16.001132,14.786883,12.909514,1121,784,770,34.0859053333333,"Acvr2a",4.606203,3.970851,3.565358,391,502,88,4.04747066666667,6.9511855839083
"ACVR2B",4.136669,3.378978,3.850929,910,569,582,88.861043,"Acvr2b",3.789204,2.330717,0.9235,109,127,16,2.347807,26.8417632796634
"ACVRL1",1.158399,0.437574,0.500078,37,18,23,10.1446623333333,"Acvrl1",17.458956,13.633657,17.679918,292,340,108,16.2575103333333,0.64578621817813
"ACY1",16.513926,11.864692,15.383214,136,84,80,1.31022033333333,"Acy1",12.779082,21.125795,22.631306,211,432,94,18.8453943333333,0.116410905952772
"ACY3",0,0,0,0,0,0,70.614812,"Acy3",6.158622,10.285627,9.358693,103,275,46,8.60098066666667,7.45911428075646
"ACYP1",23.726514,23.728152,24.186164,153,116,104,0.091525,"Acyp1",23.071435,21.010466,20.41723,195,275,55,21.4997103333333,0.0485128467802052
"ACYP2",13.526342,21.437315,22.138132,163,188,173,5.39523166666667,"Acyp2",29.073172,29.490531,33.99376,341,557,125,30.8524876666667,0.200776521243558
"ADA",2.752245,0.680643,2.280619,55,11,27,2.47183966666667,"Ada",1.274145,1.440488,1.214389,43,65,13,1.309674,1.50317303076827
"ADAD1",0,0,0,0,0,0,0.030144,"Adad1",0,0,0,0,0,0,0,1.030144
"ADAD2",0,0.231674,0.001766,0,1,0,1.408676,"Adad2",0,0,0,0,0,0,0,2.408676
"ADAL",12.105016,15.600091,15.33191,307,321,294,16.86225,"Adal",9.517798,7.488731,9.410691,396,421,98,8.80574,1.82161162747534
"ADAM10",70.311374,70.683677,76.336447,1888,1354,1326,177.042488666667,"Adam10",17.942483,15.258774,16.195392,1596,2130,457,16.4655496666667,10.1939241572491
"ADAM11",21.676701,61.251494,63.202393,1266,2768,2775,20.0909006666667,"Adam11",39.428928,35.361299,38.397555,1761,2537,569,37.7292606666667,0.544572767556575
"ADAM12",253.498386,167.661955,151.796176,20837,10523,10029,1.24002766666667,"Adam12",0.713418,0.778313,0.354136,68,135,17,0.615289,1.38676587698342
"ADAM15",30.979275,23.526472,41.074168,498,372,446,12.1665156666667,"Adam15",80.742162,70.489617,80.004418,1840,2395,628,77.0787323333333,0.168631268377364
"ADAM17",14.349408,16.247264,14.244751,856,534,597,77.2503786666667,"Adam17",12.670071,11.518596,14.986136,520,720,171,13.0582676666667,5.56614659231485
"ADAM18",0,0,0,0,0,0,24.3440916666667,"Adam18",1.628233,0.537566,0.140858,16,21,2,0.768885666666667,14.3277161120457
"ADAM19",16.94927,22.701045,23.52762,1960,1980,1753,229.656967333333,"Adam19",5.595707,6.355486,6.393251,762,1260,237,6.11481466666667,32.4192516797346
"ADAM2",0,0,0,0,0,0,1.867029,"Adam2",0.054981,0.025221,0.229336,2,2,2,0.103179333333333,2.5988784537298
"ADAM20",0.060308,0.079075,0.087706,3,3,3,0.424805333333333,"Adam25",0.081831,0.048812,0,5,4,0,0.0435476666666667,1.3653476298639
"ADAM21",0.188727,0.221899,0.309121,9,8,10,7.21721933333333,"Adam21",0.370266,0.359962,0.307278,23,33,6,0.345835333333333,6.10566473461587
"ADAM22",13.135,11.196035,9.8092,1606,1240,1028,10.763871,"Adam22",41.63082,37.523169,26.093372,4496,5385,1022,35.0824536666667,0.326027467773556
"ADAM23",48.84821,52.745915,47.205046,2519,1761,1594,10.108519,"Adam23",91.311682,74.987058,56.776911,6057,8635,1731,74.3585503333333,0.147408873324443
"ADAM28",1.502507,0.416905,0.03323,52,9,3,2.94559833333333,"Adam28",0.07544,0.143584,0,4,14,0,0.073008,3.67713785296413
"ADAM29",0.184234,0.673702,0.264276,8,7,9,102.793878,"Adam29",0,0,0,0,0,0,0,103.793878
"ADAM32",0.985926,0.562709,0.705876,77,43,33,21.2352353333333,"Adam32",0.563134,0.545484,1.12187,6,15,3,0.743496,12.7532471157567
"ADAM33",1.225579,0.212729,0.396698,54,8,12,10.923589,"Adam33",2.53041,1.930884,2.055027,76,79,13,2.172107,3.75888612836831
"ADAM3A",0.341385,0,0.42368,6,0,5,42.6771043333333,"Adam3",0,0.146861,0,0,2,0,0.0489536666666667,41.6387355526666
"ADAM5",0,0,0,0,0,0,27.9426016666667,"Adam5",0.046023,0.022873,0,2,2,0,0.0229653333333333,28.2928470042647
"ADAM7",0.297177,0.021595,0.063257,18,1,2,10.9525803333333,"Adam7",0.040358,0.097821,0,3,5,0,0.0460596666666667,11.4262892588345
"ADAM8",5.896302,4.237317,5.824988,93,66,47,6.74807766666667,"Adam8",2.478647,2.541947,0.991776,78,76,21,2.00412333333333,2.57914766038234
"ADAM9",31.044422,15.040139,19.545192,1575,713,795,13.7932536666667,"Adam9",16.378543,17.480677,13.157699,1229,1796,337,15.6723063333333,0.88729497712564
"ADAMDEC1",0,0,0,0,0,0,8.67121233333333,"Adamdec1",0,0,0,0,0,0,0,9.67121233333333
"ADAMTS1",53.416922,36.50485,34.398098,2281,1139,1236,19.158878,"Adamts1",2.691414,2.970973,2.561618,264,405,76,2.741335,5.3881510209591
"ADAMTS10",30.984806,32.271974,30.357747,529,437,369,30.1365026666667,"Adamts10",11.833806,11.353123,11.734057,533,786,166,11.6403286666667,2.46326685703795
"ADAMTS12",3.104435,1.18569,1.477975,449,149,114,197.055837333333,"Adamts12",0.164584,0.08406,0.049046,32,17,3,0.09923,180.176885031643
"ADAMTS13",8.251614,7.895253,8.511647,354,284,270,8.52441366666667,"Adamts13",0,0,0.043853,0,0,1,0.0146176666666667,9.38719478240244
"ADAMTS15",3.856279,2.752015,3.081575,417,225,219,8.38056033333333,"Adamts15",0.823185,0.830961,0.413378,55,46,17,0.689174666666667,5.55333946124379
"ADAMTS16",38.568071,1.033011,1.581908,238,65,86,120.971797666667,"Adamts16",1.494489,1.109385,1.393768,167,183,50,1.33254733333333,52.2912422498893
"ADAMTS18",0.836196,0.34132,0.027707,21,6,2,0,"Adamts18",0.38014,0.26705,0.35413,38,41,11,0.333773333333333,0.749752581648056
"ADAMTS19",0.691824,0.172356,0.296478,17,12,6,9.21067566666667,"Adamts19",0.465309,0.216647,0.145104,47,33,4,0.275686666666667,8.00406238731559
"ADAMTS2",1.05629,1.019052,1.068975,93,20,17,4.52479433333333,"Adamts2",19.526873,5.180184,24.828687,310,530,142,16.5119146666667,0.315487737263224
"ADAMTS20",1.283844,0.25905,0.359154,110,21,25,84.8402003333333,"Adamts20",3.751597,3.935783,2.995836,472,662,131,3.561072,18.8201809428427
"ADAMTS4",25.829682,6.699742,10.583665,847,236,217,38.8605756666667,"Adamts4",12.562325,15.864071,11.656136,1218,2333,357,13.360844,2.77564296824523
"ADAMTS5",2.810816,3.243508,4.167592,494,438,505,14.1029706666667,"Adamts5",1.54468,0.888462,1.126345,358,320,81,1.18649566666667,6.90738650751195
"ADAMTS7",30.711528,21.35642,27.594435,2499,1418,1547,0,"Adamts7",0.259872,0.04394,0.234565,19,8,3,0.179459,0.847846343111545
"ADAMTS8",1.292831,3.322689,5.300198,79,144,195,0.0695593333333333,"Adamts8",0.210193,0.147677,0.166907,16,17,4,0.174925666666667,0.910320851503513
"ADAMTSL1",5.919842,5.793045,6.199496,392,254,315,36.4680486666667,"Adamtsl1",3.983811,4.023896,3.886144,398,509,115,3.964617,7.54701695350652
"ADAMTSL2",0.70847,0.709747,0.641205,50,37,29,17.4676143333333,"Adamtsl2",4.492102,2.482548,1.742764,104,129,22,2.90580466666667,4.72824831485855
"ADAMTSL4",1.307851,0.581012,0.686961,61,25,23,8.74818933333333,"Adamtsl4",28.740798,35.343392,64.904649,482,1037,223,42.9962796666667,0.221568491863164
"ADAP2",1.058876,0.353861,4.97029,7,3,13,2.98146166666667,"Adap2",2.403007,2.067224,2.61865,87,107,30,2.36296033333333,1.18391573852442
"ADAR",105.908597,112.956385,96.851585,5486,4023,3650,68.1844726666667,"Adar",42.668898,30.364477,26.828258,3666,3746,931,33.287211,2.01779236773346
"ADARB1",68.1759,68.438509,91.97377,1634,1218,1112,54.7777476666667,"Adarb1",34.026466,26.605388,24.148864,4587,5496,1114,28.2602393333333,1.90626423219733
"ADARB2",1.417302,0.902524,0.536378,56,24,10,39.8031416666667,"Adarb2",3.217335,2.698417,2.160366,274,306,57,2.69203933333333,11.051654108416
"ADAT1",38.849966,55.207581,52.832268,508,481,421,4.33619233333333,"Adat1",3.161886,2.74144,2.095939,184,262,42,2.66642166666667,1.45542243049876
"ADAT2",3.889025,2.159954,2.429168,236,114,122,69.7521843333333,"Adat2",1.483582,1.122702,1.429127,43,49,13,1.345137,30.1697445963001
"ADAT3",0.789433,1.103201,1.650664,15,14,18,4.74008533333333,"Adat3",0,0.640152,0.511518,0,10,4,0.38389,4.14779016636679
"ADCK1",6.371801,4.972601,7.045702,158,98,124,9.29779733333333,"Adck1",10.552687,8.674524,12.176935,500,618,183,10.4680486666667,0.897955496410229
"ADCK2",11.198469,11.32432,12.399282,275,218,192,39.8790866666667,"Adck2",19.735068,24.422564,27.675282,305,394,93,23.9443046666667,1.63881443932546
"ADCK5",7.056568,12.014195,5.892048,112,122,102,46.6017116666667,"Adck5",31.059228,25.546675,56.751462,153,185,53,37.7857883333333,1.22729777354446
"ADCY1",8.094792,11.432533,9.663837,1872,2052,1484,26.159468,"Adcy1",16.995395,10.63233,10.19433,4717,4429,896,12.6073516666667,1.9959407727024
"ADCY10",0.112042,0.05848,0.015777,4,2,1,4.32952933333333,"Adcy10",0.080569,0.116522,0.546232,7,14,1,0.247774333333333,4.27122853144118
"ADCY2",12.940722,10.140875,15.029355,374,286,287,4.08819633333333,"Adcy2",13.742687,8.42419,10.964142,1239,1130,311,11.043673,0.422478784780468
"ADCY3",14.158841,11.038002,13.410534,322,189,174,2.66301066666667,"Adcy3",16.57317,12.456654,16.371479,1048,1203,305,15.1337676666667,0.227040003447841
"ADCY4",0.882454,0.117475,0.194074,22,5,5,14.457261,"Adcy4",4.072117,2.441705,1.222792,80,94,29,2.57887133333333,4.31903233179473
"ADCY5",15.25583,30.492998,24.515758,870,987,926,6.031057,"Adcy5",14.777938,12.211885,13.319998,2075,2522,626,13.436607,0.487029743207666
"ADCY6",72.815918,48.329999,61.034132,3230,1716,1967,8.60336433333333,"Adcy6",23.241138,16.784186,17.440666,821,919,218,19.15533,0.476467730041301
"ADCY7",7.516,7.546295,5.754411,737,407,340,105.876805,"Adcy7",3.667151,2.378889,2.990257,459,455,113,3.012099,26.6386260658075
"ADCY8",0.668336,0.19604,0.591981,32,5,29,0.113119666666667,"Adcy8",4.494218,3.145276,4.065942,703,739,201,3.901812,0.227083304432456
"ADCY9",6.52854,10.236519,6.97731,529,588,463,310.030069,"Adcy9",9.383589,6.462267,6.120041,945,972,195,7.32196566666667,37.3745917080408
"ADCYAP1",0.932518,1.91493,3.584293,47,65,121,49.9787443333333,"Adcyap1",17.571041,15.520861,10.100627,356,366,47,14.3975096666667,3.31084346994727
"ADCYAP1R1",7.602388,9.933134,7.812192,766,669,518,6.949879,"Adcyap1r1",39.657234,33.480739,33.710633,4466,5961,1275,35.616202,0.217113697373638
"ADD1",181.509736,172.477131,177.693218,4281,3516,3583,21.6335283333333,"Add1",181.965239,163.456613,188.332016,5120,6844,1662,177.917956,0.126502274223015
"ADD2",16.303887,29.595986,28.425267,1946,3077,2617,4.732199,"Add2",25.109926,18.58543,14.971324,4110,4579,831,19.55556,0.278863674840287
"ADD3",355.067866,227.119778,237.317728,2481,1480,1440,29.2920396666667,"Add3",29.011276,22.689915,20.861397,1989,2758,529,24.1875293333333,1.20266022386634
"ADGB",0.201606,0.066185,0.048206,20,6,4,4.152456,"Adgb",0.623115,0.399612,0.865953,60,59,20,0.62956,3.16186946169518
"ADGRA1",0.851701,0.725263,0.664019,60,38,32,0.134990666666667,"Adgra1",15.000617,12.540341,9.054832,826,1147,294,12.1985966666667,0.085993283629396
"ADGRA2",12.374584,8.841367,7.64648,1163,397,398,24.423295,"Adgra2",3.375309,2.059197,3.167765,313,325,85,2.86742366666667,6.5737031138128
"ADGRA3",55.903032,22.5217,64.869103,956,392,414,449.200768666667,"Adgra3",63.538993,29.740809,39.953645,413,546,129,44.411149,9.9138819118333
"ADGRB1",21.019601,17.595041,26.976846,989,754,770,0.0248173333333333,"Adgrb1",59.583806,47.396928,61.191701,2872,3315,809,56.0574783333333,0.0179611395958701
"ADGRB2",18.911626,16.91334,18.434336,1200,820,832,8.130973,"Adgrb2",105.614388,74.995487,72.969318,2238,2616,612,84.5263976666667,0.106762043639291
"ADGRB3",5.500771,8.658558,10.683484,322,292,302,136.656749666667,"Adgrb3",12.375486,9.569781,10.260891,1137,1367,256,10.735386,11.7300572530522
"ADGRD1",3.127697,0.24652,0.860047,49,10,12,75.3077833333333,"Adgrd1",0.181547,0.109334,0.108892,21,19,4,0.133257666666667,67.3348926531271
"ADGRE1",0,0,0,0,0,0,75.3363056666667,"Adgre1",2.681844,3.746421,1.769603,95,105,25,2.73262266666667,20.4511177484857
"ADGRE4P",0.020264,0.052939,0.029786,1,2,1,0.0343086666666667,"Adgre4",0.02927,0.018844,0,2,2,0,0.016038,1.01798226706744
"ADGRE5",7.481854,2.967783,3.625122,171,73,78,0.200311333333333,"Adgre5",9.962192,7.674636,11.02439,308,349,122,9.55373933333333,0.113733274569538
"ADGRF1",0.331628,0.272164,0.300118,13,9,7,49.2915966666667,"Adgrf1",0,0.007967,0,0,1,0,0.00265566666666667,50.1583926951326
"ADGRF2",0.010476,0,0,1,0,0,86.301419,"Adgrf2",0.358335,0.251377,0.05899,20,20,1,0.222900666666667,71.3888064498016
"ADGRF4",0.018054,0,0,1,0,0,0.81224,"Adgrf4",0.459976,0.404128,0.270862,29,34,5,0.378322,1.31481613149903
"ADGRF5",0.189589,0,0,20,0,0,12.1589323333333,"Adgrf5",11.519079,9.95772,8.6218,1083,1283,302,10.0328663333333,1.19270296002559
"ADGRG1",37.215184,26.241016,24.257898,1259,725,770,133.133175,"Adgrg1",99.402825,113.716106,84.673678,1561,2402,608,99.264203,1.33779724953282
"ADGRG2",1.585699,16.05258,16.692148,138,1043,985,177.003462,"Adgrg2",1.272863,0.638516,0.516203,71,79,16,0.809194,98.3882668193682
"ADGRG3",0,0,0,0,0,0,0.249796666666667,"Adgrg3",0.076084,0.030861,0.623463,4,3,2,0.243469333333333,1.00508845145089
"ADGRG4",1.15453,2.423339,1.931793,204,326,233,52.878036,"Adgrg4",0.048797,0,0,1,0,0,0.0162656666666667,53.0157002909672
"ADGRG5",0.453469,1.110357,2.00311,26,40,47,11.4546086666667,"Adgrg5",0.026315,0,0.052609,1,0,1,0.026308,12.1353518307045
"ADGRG6",30.479615,16.683097,15.824211,2021,965,1007,17.4130046666667,"Adgrg6",1.253075,1.666064,1.389802,158,205,38,1.43631366666667,7.55773155098666
"ADGRG7",0,0,0,0,0,0,21.48706,"Adgrg7",0,0.011911,0,0,1,0,0.00397033333333333,22.3981319501141
"ADGRL1",41.851819,49.252627,44.659058,3344,3253,2988,15.083614,"Adgrl1",68.640494,49.006817,40.792765,5090,6172,1357,52.8133586666667,0.298877721043689
"ADGRL2",91.608301,53.137077,54.662472,3334,1327,1177,2.69091333333333,"Adgrl2",20.923243,12.486103,13.335734,1534,1393,312,15.5816933333333,0.222589651077051
"ADGRL3",8.237129,20.488717,21.761381,1089,1927,1806,0.870051666666667,"Adgrl3",40.387278,35.957017,34.80447,1497,1912,339,37.0495883333333,0.0491477503063656
"ADGRL4",5.950924,2.428008,3.913966,137,55,44,75.5632693333333,"Adgrl4",16.748121,16.322427,6.291062,500,628,131,13.1205366666667,5.4221217748806
"ADGRV1",13.19631,2.784456,6.068899,530,49,98,0,"Adgrv1",2.121184,1.928264,2.520955,142,173,33,2.19013433333333,0.313466423514245
"ADH1C",0,0,0,0,0,0,47.485668,"Adh1",2.475342,0.822538,3.396449,57,22,25,2.231443,15.0043395473787
"ADH4",0.031894,1.138949,0,1,4,0,2.769598,"Adh4",0,0.064372,0,0,1,0,0.0214573333333333,3.69041160799015
"ADH5",72.572025,55.358625,70.925156,1716,1181,1349,135.013381666667,"Adh5",39.452889,38.573053,44.08808,850,1238,323,40.704674,3.26134623823379
"ADH7",0.377781,0.52312,0,2,2,0,11.3575466666667,"Adh7",0.014426,0.009289,0,1,1,0,0.007905,12.2606264148572
"ADHFE1",4.069013,2.070513,2.535716,53,32,15,47.784359,"Adhfe1",11.622238,8.985093,11.902905,274,368,91,10.8367453333333,4.12143352130918
"ADI1",10.750894,16.109525,19.319247,428,397,404,9.62081033333333,"Adi1",26.010796,24.667691,24.768946,681,977,226,25.1491443333333,0.406162824983706
"ADIG",0,0,0,0,0,0,6.65607633333333,"Adig",0.180501,0.073913,0,1,1,0,0.0848046666666667,7.05756212946478
"ADIPOQ",0.072908,0.12475,0.144309,6,8,8,26.1562066666667,"Adipoq",0.147766,0.097881,0,2,2,0,0.0818823333333333,25.1008874347703
"ADIPOR1",32.256444,31.830242,37.463725,1123,875,908,1.275304,"Adipor1",20.734368,20.119896,23.887242,1390,2029,503,21.580502,0.100764101701548
"ADIPOR2",16.386789,15.287734,16.694558,1044,831,809,7.77765466666667,"Adipor2",40.209531,37.366887,32.788232,3412,4787,938,36.7882166666667,0.232285496404743
