"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","FoldChange"
"ACSL6",13.388689,15.367533,10.761177,980,1036,796,22.599885,"Acsl6",86.180562,74.263679,74.021711,2873,2800,5045,78.1553173333333,0.298146552816128
"ACSM1",0.060423,0,0,2,0,0,136.466925666667,"Acsm1",0,0,0,0,0,0,0,137.466925666667
"ACSM2B",0.4576,0.459343,0.100414,8,5,3,10.370608,"Acsm2",0.031119,0.061456,0.038353,3,3,7,0.0436426666666667,10.8951160805997
"ACSM3",1.696961,2.786466,2.358993,15,14,19,0.829955333333333,"Acsm3",0.282797,5.148762,2.552905,4,5,7,2.661488,0.499784604874667
"ACSM4",0.215017,0.529825,0.278182,8,15,7,11.1502983333333,"Acsm4",0,0,0.018442,0,0,1,0.00614733333333333,12.0760627502533
"ACSM5",0.201606,0,0.029441,1,0,1,29.724931,"Acsm5",0.163657,0.030481,0.29587,6,1,12,0.163336,26.4110549316792
"ACSS1",7.426916,3.07265,5.466344,515,157,255,10.6308603333333,"Acss1",6.028145,10.007418,9.563296,250,241,508,8.532953,1.22006898946563
"ACSS2",183.462238,133.340645,131.295035,1363,636,598,0.22016,"Acss2",18.71586,17.12475,17.603764,521,478,980,17.8147913333333,0.0648511045582683
"ACSS3",6.876982,2.730375,3.127256,286,78,82,9.17650766666667,"Acss3",0.270661,0.365425,0.567388,7,19,39,0.401158,7.2629265697849
"ACTA1",43.17532,0.074509,0.342321,1089,1,4,5.80116033333333,"Acta1",2.92908,4.247516,2.921494,52,74,99,3.36603,1.55774475515132
"ACTA2",25.800466,5.539749,5.485474,558,76,68,2.26856866666667,"Acta2",9.888823,10.858859,14.812093,171,196,448,11.8532583333333,0.254298838621335
"ACTB",2138.164791,2243.689595,2712.36844,29266,23222,24748,113.660235,"Actb",1338.442156,1336.811776,1222.922158,6581,7424,12805,1299.39203,0.0881735910054755
"ACTBL2",0,0.02739,0.030881,0,1,1,30.6769663333333,"Actbl2",0.026725,0,0,1,0,0,0.00890833333333333,31.3972689953663
"ACTC1",869.621513,0.354562,0.525835,16803,6,3,117.865059333333,"Actc1",0.054823,0,0.057199,1,0,2,0.0373406666666667,114.586329402556
"ACTG1",1869.624603,1654.156602,1676.836666,40874,26878,29741,13.2536763333333,"Actg1",533.854181,697.997865,581.991909,8440,9587,17032,604.614651666667,0.0235358842361341
"ACTG2",5.162967,3.078347,2.858471,118,58,48,85.6373743333333,"Actg2",0.143131,0.14681,0.401161,1,2,5,0.230367333333333,70.4158603582345
"ACTL10",0.061689,0.082599,0,2,2,0,494.121312333333,"Actl10",0.952299,0.600651,0.862865,17,11,31,0.805271666666667,274.2641572875
"ACTL6A",158.27347,137.510766,210.020503,387,170,252,244.772004,"Actl6a",7.557008,12.276269,9.663815,94,111,225,9.832364,22.688676636051
"ACTL6B",50.973446,92.448261,75.837415,303,437,363,38.6208793333333,"Actl6b",35.86115,41.196074,36.374725,535,582,1108,37.8106496666667,1.0208764778128
"ACTL7A",0,0,0.059905,0,0,1,23.195771,"Actl7a",0,0.053803,0,0,1,0,0.0179343333333333,23.7694812009812
"ACTL7B",0.043131,0,0,1,0,0,2.01739533333333,"Actl7b",0,0,0,0,0,0,0,3.01739533333333
"ACTL9",0,0,0,0,0,0,2.25077233333333,"Actl9",0.059117,0,0.031171,1,0,1,0.030096,3.15579551161575
"ACTN1",69.241658,47.821745,50.974833,1648,918,920,0.154033333333333,"Actn1",33.864388,28.934032,31.956368,1209,985,2176,31.5849293333333,0.0354161680551136
"ACTN2",69.76771,1.253103,0.801863,2414,37,25,0.020969,"Actn2",14.886157,16.737765,16.669772,268,326,649,16.097898,0.0597131296490364
"ACTN3",0.648357,0.142398,0.028312,33,2,1,53.984983,"Actn3",0.366027,0.186996,0.388485,9,5,19,0.313836,41.8507203334358
"ACTN4",209.643774,167.250481,183.429698,3505,2178,2093,36.396988,"Actn4",52.979119,53.63751,54.046956,1411,1322,2613,53.5545283333333,0.685497412267976
"ACTR10",157.019067,205.113642,237.357145,1492,1517,1594,0.415568333333333,"Actr10",84.074177,92.426345,91.04317,1205,1246,2205,89.1812306666667,0.0156969285389955
"ACTR1A",115.943189,124.852514,131.407319,3642,2918,2824,16.9579516666667,"Actr1a",61.70184,72.684492,56.340866,1804,1946,3202,63.5757326666667,0.278091334392809
"ACTR1B",30.556702,30.517172,34.362579,1047,814,792,25.1231436666667,"Actr1b",122.146702,131.986356,134.627942,2618,2671,4864,129.587,0.200043983449093
"ACTR2",96.131777,93.793262,100.811332,5682,4350,4406,0.299872333333333,"Actr2",82.532384,89.852759,78.117374,4076,4260,7172,83.500839,0.0153829517992518
"ACTR3",61.541822,74.758475,82.615188,1929,1669,1860,6.750096,"Actr3",100.782284,100.575295,99.81557,2076,2089,3710,100.391049666667,0.076437673990744
"ACTR3B",12.200305,11.066625,8.231572,240,204,198,20.6181496666667,"Actr3b",35.603748,43.533124,39.755446,899,1078,1897,39.6307726666667,0.532063464409628
"ACTR5",2.300345,2.272068,2.6564,103,77,79,77.2166353333333,"Actr5",3.346304,4.096994,3.535604,57,52,114,3.659634,16.7860040795765
"ACTR6",26.189179,23.847515,19.715424,497,369,392,174.989375333333,"Actr6",11.04082,13.233711,10.107169,169,164,304,11.4605666666667,14.1237056099642
"ACTR8",26.624084,28.334546,22.577852,586,511,414,50.064741,"Actr8",25.990056,22.990452,25.147238,455,467,887,24.7092486666667,1.98624011390142
"ACTRT1",0,0,0,0,0,0,41.262396,"Actrt1",0,0,0,0,0,0,0,42.262396
"ACTRT2",0,0,0,0,0,0,9.92666933333333,"Actrt2",0,0,0,0,0,0,0,10.9266693333333
"ACTRT3",0.786164,0.893232,0.943422,22,19,18,56.6807803333333,"Actrt3",0.35505,0.280845,0.226752,9,7,11,0.287549,44.7989011162553
"ACVR1",7.530875,6.531985,5.489665,334,179,196,12.368327,"Acvr1",8.108536,7.904635,7.087214,302,294,527,7.70012833333333,1.53656664451501
"ACVR1B",35.019207,49.193225,49.103909,1431,1584,1379,6.01997766666667,"Acvr1b",22.098817,24.174792,22.678394,1369,1472,2693,22.984001,0.292694186706658
"ACVR1C",0.202768,0.064909,0.072133,22,3,2,6.484563,"Acvr1c",4.522133,4.713695,3.983638,581,544,966,4.40648866666667,1.3843667232941
"ACVR2A",16.001132,14.786883,12.909514,1121,784,770,34.0859053333333,"Acvr2a",10.208157,11.71447,10.380043,641,648,1136,10.7675566666667,2.9815794669355
"ACVR2B",4.136669,3.378978,3.850929,910,569,582,88.861043,"Acvr2b",2.233509,2.60413,3.419332,66,52,137,2.75232366666667,23.9481054894785
"ACVRL1",1.158399,0.437574,0.500078,37,18,23,10.1446623333333,"Acvrl1",28.495335,18.946416,20.66065,237,213,454,22.7008003333333,0.470223037897131
"ACY1",16.513926,11.864692,15.383214,136,84,80,1.31022033333333,"Acy1",9.571324,11.354607,9.093965,86,100,183,10.006632,0.209893483613637
"ACY3",0,0,0,0,0,0,70.614812,"Acy3",1.109291,1.666564,0.839006,10,23,24,1.20495366666667,32.4790552666186
"ACYP1",23.726514,23.728152,24.186164,153,116,104,0.091525,"Acyp1",17.566235,16.39642,14.898027,103,92,163,16.286894,0.0631417650851564
"ACYP2",13.526342,21.437315,22.138132,163,188,173,5.39523166666667,"Acyp2",15.543694,11.705775,12.407704,133,94,194,13.2190576666667,0.449764802744898
"ADA",2.752245,0.680643,2.280619,55,11,27,2.47183966666667,"Ada",0.649475,0.560006,0.317154,14,8,13,0.508878333333333,2.30094076504953
"ADAD1",0,0,0,0,0,0,0.030144,"Adad1",0,0,0,0,0,0,0,1.030144
"ADAD2",0,0.231674,0.001766,0,1,0,1.408676,"Adad2",0,0,0.042343,0,0,2,0.0141143333333333,2.375152308599
"ADAL",12.105016,15.600091,15.33191,307,321,294,16.86225,"Adal",7.830871,6.978128,7.524622,200,170,354,7.44454033333333,2.11524242823401
"ADAM10",70.311374,70.683677,76.336447,1888,1354,1326,177.042488666667,"Adam10",16.60468,18.415744,16.296354,1050,1158,2005,17.1055926666667,9.83356313955147
"ADAM11",21.676701,61.251494,63.202393,1266,2768,2775,20.0909006666667,"Adam11",31.053563,30.269436,31.879236,994,1157,2081,31.0674116666667,0.657705114647284
"ADAM12",253.498386,167.661955,151.796176,20837,10523,10029,1.24002766666667,"Adam12",1.197992,0.537611,0.889221,69,50,141,0.874941333333333,1.19471880364612
"ADAM15",30.979275,23.526472,41.074168,498,372,446,12.1665156666667,"Adam15",42.157036,42.000058,53.519479,670,676,1402,45.892191,0.280782692936371
"ADAM17",14.349408,16.247264,14.244751,856,534,597,77.2503786666667,"Adam17",9.399549,5.108095,9.676901,221,176,382,8.061515,8.63546312803838
"ADAM18",0,0,0,0,0,0,24.3440916666667,"Adam18",0.348735,0.325276,1.454176,10,10,15,0.709395666666667,14.8263460361332
"ADAM19",16.94927,22.701045,23.52762,1960,1980,1753,229.656967333333,"Adam19",3.196038,2.621631,2.697094,233,235,395,2.83825433333333,60.0942374584696
"ADAM2",0,0,0,0,0,0,1.867029,"Adam2",0,0,0.089934,0,0,3,0.029978,2.78358275613654
"ADAM20",0.060308,0.079075,0.087706,3,3,3,0.424805333333333,"Adam25",0,0,0,0,0,0,0,1.42480533333333
"ADAM21",0.188727,0.221899,0.309121,9,8,10,7.21721933333333,"Adam21",0.20328,0.155304,0.265859,8,6,20,0.208147666666667,6.80150246534433
"ADAM22",13.135,11.196035,9.8092,1606,1240,1028,10.763871,"Adam22",40.637208,42.956179,45.10655,3088,3283,6181,42.899979,0.267969854837516
"ADAM23",48.84821,52.745915,47.205046,2519,1761,1594,10.108519,"Adam23",50.975901,56.737387,44.313727,1885,2181,3830,50.6756716666667,0.214966127032763
"ADAM28",1.502507,0.416905,0.03323,52,9,3,2.94559833333333,"Adam28",0.151852,0.079236,0.155724,2,3,8,0.128937333333333,3.49496665300584
"ADAM29",0.184234,0.673702,0.264276,8,7,9,102.793878,"Adam29",0,0,0,0,0,0,0,103.793878
"ADAM32",0.985926,0.562709,0.705876,77,43,33,21.2352353333333,"Adam32",1.43203,0.563668,0.088941,2,2,5,0.694879666666667,13.1190643032868
"ADAM33",1.225579,0.212729,0.396698,54,8,12,10.923589,"Adam33",1.9498,1.41936,2.388925,45,38,86,1.91936166666667,4.08431375123671
"ADAM3A",0.341385,0,0.42368,6,0,5,42.6771043333333,"Adam3",0.029978,0.030545,0.015685,1,1,1,0.0254026666666667,42.5950758206207
"ADAM5",0,0,0,0,0,0,27.9426016666667,"Adam5",0.108981,0.2155,0.095015,3,2,5,0.139832,25.3919890533576
"ADAM7",0.297177,0.021595,0.063257,18,1,2,10.9525803333333,"Adam7",0,0.055535,0.057108,0,1,4,0.0375476666666667,11.5200300837584
"ADAM8",5.896302,4.237317,5.824988,93,66,47,6.74807766666667,"Adam8",2.33144,1.427531,2.085774,34,21,57,1.94824833333333,2.62802748976935
"ADAM9",31.044422,15.040139,19.545192,1575,713,795,13.7932536666667,"Adam9",16.026197,14.423145,12.933197,751,695,1247,14.4608463333333,0.956820431930214
"ADAMDEC1",0,0,0,0,0,0,8.67121233333333,"Adamdec1",0,0,0,0,0,0,0,9.67121233333333
"ADAMTS1",53.416922,36.50485,34.398098,2281,1139,1236,19.158878,"Adamts1",1.475477,2.232718,1.469624,99,108,169,1.72593966666667,7.39520329320079
"ADAMTS10",30.984806,32.271974,30.357747,529,437,369,30.1365026666667,"Adamts10",4.931463,5.730022,9.436422,182,161,391,6.69930233333333,4.04406806209757
"ADAMTS12",3.104435,1.18569,1.477975,449,149,114,197.055837333333,"Adamts12",0.016006,0.040975,0.022189,2,5,4,0.02639,192.963529782376
"ADAMTS13",8.251614,7.895253,8.511647,354,284,270,8.52441366666667,"Adamts13",1.528298,0.582745,1.099048,11,6,15,1.07003033333333,4.60109859903824
"ADAMTS15",3.856279,2.752015,3.081575,417,225,219,8.38056033333333,"Adamts15",0.674309,1.690617,0.51662,56,53,82,0.960515333333333,4.78474214092689
"ADAMTS16",38.568071,1.033011,1.581908,238,65,86,120.971797666667,"Adamts16",0.298506,0.470028,0.529934,21,33,73,0.432822666666667,85.1269319673893
"ADAMTS18",0.836196,0.34132,0.027707,21,6,2,0,"Adamts18",0.408145,0.756047,0.524686,30,30,66,0.562959333333333,0.639811912359417
"ADAMTS19",0.691824,0.172356,0.296478,17,12,6,9.21067566666667,"Adamts19",0.160657,0.127669,0.109424,10,8,13,0.132583333333333,9.01538576999485
"ADAMTS2",1.05629,1.019052,1.068975,93,20,17,4.52479433333333,"Adamts2",1.247932,1.323588,3.187765,91,97,184,1.91976166666667,1.89220729774177
"ADAMTS20",1.283844,0.25905,0.359154,110,21,25,84.8402003333333,"Adamts20",1.730685,1.718331,1.640196,143,108,249,1.696404,31.8350663822385
"ADAMTS4",25.829682,6.699742,10.583665,847,236,217,38.8605756666667,"Adamts4",4.240259,4.771591,3.757374,258,284,443,4.256408,7.5832347235349
"ADAMTS5",2.810816,3.243508,4.167592,494,438,505,14.1029706666667,"Adamts5",0.185931,0.243754,0.22947,29,37,68,0.219718333333333,12.3823429179688
"ADAMTS7",30.711528,21.35642,27.594435,2499,1418,1547,0,"Adamts7",0.232735,0.181517,0.189258,4,3,12,0.20117,0.832521624749203
"ADAMTS8",1.292831,3.322689,5.300198,79,144,195,0.0695593333333333,"Adamts8",0.488238,0.65023,0.637255,22,30,59,0.591907666666667,0.671872719586123
"ADAMTSL1",5.919842,5.793045,6.199496,392,254,315,36.4680486666667,"Adamtsl1",0.612244,1.866837,1.124005,67,69,134,1.20102866666667,17.0229716832402
"ADAMTSL2",0.70847,0.709747,0.641205,50,37,29,17.4676143333333,"Adamtsl2",3.404366,7.623824,8.01014,55,80,143,6.34611,2.51393109187493
"ADAMTSL4",1.307851,0.581012,0.686961,61,25,23,8.74818933333333,"Adamtsl4",8.558342,3.262108,15.055555,85,75,137,8.95866833333333,0.978864744466337
"ADAP2",1.058876,0.353861,4.97029,7,3,13,2.98146166666667,"Adap2",1.793909,1.869012,2.628465,41,42,95,2.09712866666667,1.28553318094846
"ADAR",105.908597,112.956385,96.851585,5486,4023,3650,68.1844726666667,"Adar",37.755536,33.983458,33.90145,2314,2268,4152,35.2134813333333,1.91046179818632
"ADARB1",68.1759,68.438509,91.97377,1634,1218,1112,54.7777476666667,"Adarb1",30.434705,32.950841,31.905225,2575,2718,4708,31.7635903333333,1.70243087217212
"ADARB2",1.417302,0.902524,0.536378,56,24,10,39.8031416666667,"Adarb2",3.864434,4.90375,4.611805,214,244,418,4.45999633333333,7.47310788792349
"ADAT1",38.849966,55.207581,52.832268,508,481,421,4.33619233333333,"Adat1",1.945216,1.426517,2.055466,79,55,159,1.80906633333333,1.89963201296184
"ADAT2",3.889025,2.159954,2.429168,236,114,122,69.7521843333333,"Adat2",2.426623,2.585365,1.921299,43,46,67,2.31109566666667,21.3682090329213
"ADAT3",0.789433,1.103201,1.650664,15,14,18,4.74008533333333,"Adat3",0.775594,0.198299,0.615452,5,1,9,0.529781666666667,3.7522252086082
"ADCK1",6.371801,4.972601,7.045702,158,98,124,9.29779733333333,"Adck1",9.170926,11.851145,10.397969,271,333,574,10.4733466666667,0.8975408512018
"ADCK2",11.198469,11.32432,12.399282,275,218,192,39.8790866666667,"Adck2",15.213172,16.624185,18.432762,131,148,314,16.7567063333333,2.3021773238389
"ADCK5",7.056568,12.014195,5.892048,112,122,102,46.6017116666667,"Adck5",29.727967,34.042667,28.213454,100,100,188,30.6613626666667,1.50346376963687
"ADCY1",8.094792,11.432533,9.663837,1872,2052,1484,26.159468,"Adcy1",58.091978,58.482665,55.780877,10209,10137,18879,57.45184,0.464646929848573
"ADCY10",0.112042,0.05848,0.015777,4,2,1,4.32952933333333,"Adcy10",0.161381,0.474453,0.164037,7,6,14,0.266623666666667,4.20766599708253
"ADCY2",12.940722,10.140875,15.029355,374,286,287,4.08819633333333,"Adcy2",31.341676,32.517722,28.792542,1755,1801,3135,30.88398,0.159584729802657
"ADCY3",14.158841,11.038002,13.410534,322,189,174,2.66301066666667,"Adcy3",16.702732,15.581929,19.226665,681,696,1364,17.170442,0.201591720590323
"ADCY4",0.882454,0.117475,0.194074,22,5,5,14.457261,"Adcy4",4.878095,4.60813,6.408872,48,25,90,5.29836566666667,2.45417014794896
"ADCY5",15.25583,30.492998,24.515758,870,987,926,6.031057,"Adcy5",62.69377,61.493214,57.533549,4595,5117,9683,60.573511,0.114189639112832
"ADCY6",72.815918,48.329999,61.034132,3230,1716,1967,8.60336433333333,"Adcy6",28.55663,25.790655,28.275619,514,445,1024,27.540968,0.336476475967225
"ADCY7",7.516,7.546295,5.754411,737,407,340,105.876805,"Adcy7",1.199539,1.178268,1.229322,92,98,199,1.20237633333333,48.5279483721296
"ADCY8",0.668336,0.19604,0.591981,32,5,29,0.113119666666667,"Adcy8",2.252341,2.27885,1.797484,217,222,341,2.10955833333333,0.357967128236325
"ADCY9",6.52854,10.236519,6.97731,529,588,463,310.030069,"Adcy9",10.944138,12.218484,9.962525,692,759,1210,11.0417156666667,25.8293815939351
"ADCYAP1",0.932518,1.91493,3.584293,47,65,121,49.9787443333333,"Adcyap1",22.974848,19.033375,10.864747,216,176,290,17.6243233333333,2.73721323566655
"ADCYAP1R1",7.602388,9.933134,7.812192,766,669,518,6.949879,"Adcyap1r1",24.580112,27.839607,25.164703,1986,2029,3758,25.861474,0.295958404963183
"ADD1",181.509736,172.477131,177.693218,4281,3516,3583,21.6335283333333,"Add1",221.266444,239.356683,235.388024,4182,4272,7787,232.003717,0.0971380569578353
"ADD2",16.303887,29.595986,28.425267,1946,3077,2617,4.732199,"Add2",35.889529,40.25067,37.958653,3865,4214,7574,38.0329506666667,0.146855385055355
"ADD3",355.067866,227.119778,237.317728,2481,1480,1440,29.2920396666667,"Add3",24.540903,24.901947,24.269126,1272,1272,2347,24.5706586666667,1.18464057033285
"ADGB",0.201606,0.066185,0.048206,20,6,4,4.152456,"Adgb",0.140628,0.068419,0.220913,9,3,25,0.14332,4.50657383759577
"ADGRA1",0.851701,0.725263,0.664019,60,38,32,0.134990666666667,"Adgra1",16.117526,15.757137,15.399882,546,598,1091,15.7581816666667,0.0677275547695161
"ADGRA2",12.374584,8.841367,7.64648,1163,397,398,24.423295,"Adgra2",4.229836,2.944187,3.342683,176,173,383,3.50556866666667,5.64263845052189
"ADGRA3",55.903032,22.5217,64.869103,956,392,414,449.200768666667,"Adgra3",19.324673,31.138297,67.324469,187,209,384,39.2624796666667,11.1816453530404
"ADGRB1",21.019601,17.595041,26.976846,989,754,770,0.0248173333333333,"Adgrb1",122.866532,112.035103,117.933367,3167,3286,7153,117.611667333333,0.00864010561838995
"ADGRB2",18.911626,16.91334,18.434336,1200,820,832,8.130973,"Adgrb2",194.492658,250.351565,234.942248,3245,3697,7454,226.595490333333,0.040119305468781
"ADGRB3",5.500771,8.658558,10.683484,322,292,302,136.656749666667,"Adgrb3",20.245668,23.942509,19.852774,1162,1292,2048,21.3469836666667,6.15997003085472
"ADGRD1",3.127697,0.24652,0.860047,49,10,12,75.3077833333333,"Adgrd1",1.023258,0.817564,0.736087,74,59,102,0.858969666666667,41.0484284394814
"ADGRE1",0,0,0,0,0,0,75.3363056666667,"Adgre1",4.200189,2.238701,5.171521,72,68,144,3.870137,15.6743651496183
"ADGRE4P",0.020264,0.052939,0.029786,1,2,1,0.0343086666666667,"Adgre4",0,0.043942,0,0,2,0,0.0146473333333333,1.0193775045648
"ADGRE5",7.481854,2.967783,3.625122,171,73,78,0.200311333333333,"Adgre5",6.255284,6.764807,5.11938,132,118,242,6.04649033333333,0.170341727094306
"ADGRF1",0.331628,0.272164,0.300118,13,9,7,49.2915966666667,"Adgrf1",0,0,0.009763,0,0,1,0.00325433333333333,50.12846194202
"ADGRF2",0.010476,0,0,1,0,0,86.301419,"Adgrf2",0.558834,0.269915,0.446443,19,9,29,0.425064,61.2614022949145
"ADGRF4",0.018054,0,0,1,0,0,0.81224,"Adgrf4",0.376858,0.356769,0.408416,14,13,30,0.380681,1.31256966670795
"ADGRF5",0.189589,0,0,20,0,0,12.1589323333333,"Adgrf5",10.144475,9.973962,10.277928,582,530,1026,10.1321216666667,1.18206867723478
"ADGRG1",37.215184,26.241016,24.257898,1259,725,770,133.133175,"Adgrg1",66.023719,65.405374,48.076105,709,616,1071,59.835066,2.20486610469034
"ADGRG2",1.585699,16.05258,16.692148,138,1043,985,177.003462,"Adgrg2",0.23566,0.288794,0.227666,15,18,25,0.250706666666667,142.322310054049
"ADGRG3",0,0,0,0,0,0,0.249796666666667,"Adgrg3",0.428962,0.171567,0.471919,5,7,12,0.357482666666667,0.920672283599447
"ADGRG4",1.15453,2.423339,1.931793,204,326,233,52.878036,"Adgrg4",0.084761,0.077704,0,2,1,0,0.054155,51.1101650136839
"ADGRG5",0.453469,1.110357,2.00311,26,40,47,11.4546086666667,"Adgrg5",0,0,0,0,0,0,0,12.4546086666667
"ADGRG6",30.479615,16.683097,15.824211,2021,965,1007,17.4130046666667,"Adgrg6",0.604321,0.88079,0.777243,50,74,132,0.754118,10.4970159742199
"ADGRG7",0,0,0,0,0,0,21.48706,"Adgrg7",0,0,0.014449,0,0,1,0.00481633333333333,22.3792739568657
"ADGRL1",41.851819,49.252627,44.659058,3344,3253,2988,15.083614,"Adgrl1",138.685163,155.574785,130.719349,6657,6996,12848,141.659765666667,0.112741065603461
"ADGRL2",91.608301,53.137077,54.662472,3334,1327,1177,2.69091333333333,"Adgrl2",27.454898,29.636314,26.848317,1148,1232,2368,27.979843,0.127361398518734
"ADGRL3",8.237129,20.488717,21.761381,1089,1927,1806,0.870051666666667,"Adgrl3",80.427055,80.961091,74.699422,1271,1300,2227,78.695856,0.023464854517237
"ADGRL4",5.950924,2.428008,3.913966,137,55,44,75.5632693333333,"Adgrl4",20.526297,16.238805,18.372568,307,278,610,18.3792233333333,3.95079142318569
"ADGRV1",13.19631,2.784456,6.068899,530,49,98,0,"Adgrv1",0.766819,1.031241,0.956273,40,37,70,0.918111,0.521346262025503
"ADH1C",0,0,0,0,0,0,47.485668,"Adh1",0.127069,0.157279,0.242605,2,2,6,0.175651,41.2415487249192
"ADH4",0.031894,1.138949,0,1,4,0,2.769598,"Adh4",0,0,0,0,0,0,0,3.769598
"ADH5",72.572025,55.358625,70.925156,1716,1181,1349,135.013381666667,"Adh5",30.301446,31.296501,23.793151,398,403,695,28.4636993333333,4.61630361238413
"ADH7",0.377781,0.52312,0,2,2,0,11.3575466666667,"Adh7",0,0.021821,0.011208,0,1,1,0.0110096666666667,12.2229757776797
"ADHFE1",4.069013,2.070513,2.535716,53,32,15,47.784359,"Adhfe1",11.877068,8.563031,7.467635,154,168,274,9.302578,4.73516036471648
"ADI1",10.750894,16.109525,19.319247,428,397,404,9.62081033333333,"Adi1",16.541982,14.233993,14.358997,258,256,449,15.0449906666667,0.661939327605717
"ADIG",0,0,0,0,0,0,6.65607633333333,"Adig",0,0,0,0,0,0,0,7.65607633333333
"ADIPOQ",0.072908,0.12475,0.144309,6,8,8,26.1562066666667,"Adipoq",0,0.065222,0,0,1,0,0.0217406666666667,26.5783750736488
"ADIPOR1",32.256444,31.830242,37.463725,1123,875,908,1.275304,"Adipor1",16.358458,17.226754,15.113167,686,718,1234,16.232793,0.132033385418139
"ADIPOR2",16.386789,15.287734,16.694558,1044,831,809,7.77765466666667,"Adipor2",17.97067,12.038416,14.485406,955,672,1555,14.8314973333333,0.554442481456587
