"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg__TPM","FoldChange"
"ACP4",0.556063,0.142491,0.132265,10,2,2,5.758203,0.140216,0.12039,0.201053,2,2,2,3.97132866666667,1.35943596835883
"ACP5",7.63295,1.018418,10.927006,32,7,35,0.237713666666667,0.900021,1.872376,0.519606,4,9,1,0.278413,0.968164174383917
"ACP6",24.331622,19.56541,23.987726,367,301,340,0.0874,5.681603,4.537779,4.413437,128,125,95,0.136560666666667,0.956746112980624
"ACP7",0.259018,0.140654,0.195719,11,5,8,85.97565,0.348403,0.256502,0.265236,13,11,7,64.0608963333333,1.33683448740682
"ACPP",0,0.025974,0.047048,0,1,2,5.63797466666667,0.048184,0.022238,0,2,1,0,81.459057,0.0805002495561727
"ACR",0.050784,0.062833,0,1,1,0,6.30690966666667,0,0.561401,0,0,4,0,10.252389,0.649365185176825
"ACRBP",0.933344,1.400639,0.994766,9,11,8,1.396431,0.871936,1.387368,0.356541,8,10,2,3.504024,0.532064438377771
"ACRV1",0.230836,0.190941,0.387534,4,4,4,1.409463,0.419432,0.594965,0.365907,5,9,3,10.3117143333333,0.213005997941426
"ACSBG1",1.680716,3.357604,1.221717,49,54,34,42.5405296666667,0.253329,0.789068,1.028992,21,18,25,40.2530823333333,1.05544912534899
"ACSBG2",0.206484,0.414199,0.534768,2,2,6,74.0247403333333,0.326791,0.354839,0.057953,2,2,1,76.3923933333333,0.969407161375636
"ACSF2",52.435691,50.495669,51.622443,334,301,283,4.91425733333333,0.770281,0.767876,3.321446,2,5,7,1.372005,2.49335786953794
"ACSF3",19.896846,16.478566,14.431669,339,249,243,1.56849833333333,15.821189,18.561092,20.415246,217,288,178,0.0650203333333333,2.41168947948099
"ACSL1",22.571965,34.049958,24.018834,390,247,333,0.187325333333333,62.19037,73.44608,83.471369,894,1047,659,0.0770176666666667,1.10241955176842
"ACSL3",125.144372,117.20619,162.941162,2688,1748,2708,26.998922,130.996535,121.985228,113.197501,2784,3004,2053,26.8095743333333,1.00680872221909
"ACSL4",25.373504,30.774505,32.691471,1627,1473,1507,3.55108633333333,61.049607,65.37075,77.690858,3385,3357,2270,14.52366,0.293170961830737
"ACSL5",0.550356,0.183705,0.680974,9,2,6,18.5806646666667,0.344508,0.341116,0.484939,7,4,5,5.10368066666667,3.20800935304501
"ACSL6",5.279576,2.761154,5.097792,259,134,211,6.56396133333333,16.646079,21.155853,18.209522,1030,1182,804,27.3279526666667,0.267014048714992
"ACSM1",0,0.132055,0,0,1,0,94.2345353333333,0.124507,0.048926,0,1,1,0,112.344829333333,0.84021949561775
"ACSM2A",0.231348,3.931815,1.327585,4,10,8,22.303694,2.771496,1.037998,0.161293,12,12,4,27.945396,0.805091559293229
"ACSM2B",0.259345,0.573845,1.003013,6,3,7,8.893309,0.143928,1.678159,1.180417,5,15,6,3.854172,2.0381043358167
"ACSM3",0.848148,3.771251,3.221045,19,43,27,0.85487,3.546028,4.370048,3.432423,37,79,10,1.20873,0.839790286725856
"ACSM4",0.291138,0.408874,0.146039,9,5,4,8.28690366666667,0.149807,0.241539,0.10526,4,7,2,12.0525876666667,0.711499045540472
"ACSM5",0,0.083985,0,0,1,0,12.967463,0,0.179494,0,0,2,0,28.298986,0.476721719993996
"ACSM6",0.184682,0.037403,0,5,1,0,193.311350333333,0.069018,0.123371,0.333466,2,3,6,6.41270466666667,26.2132863875057
"ACSS1",2.170075,1.974672,2.210112,125,92,110,10.940165,0.066638,0.220548,0.348834,3,9,8,10.7718276666667,1.01430001679433
"ACSS2",53.386125,66.083436,55.009702,306,259,305,0.242889333333333,148.399461,146.694353,101.822483,739,725,433,0.324533,0.938360413318002
"ACSS3",7.547094,17.434579,3.069008,223,394,163,0.423533666666667,0.627096,0.612727,1.358752,13,15,29,2.684256,0.386382940454373
"ACTA1",0.240853,0.05949,0.233685,5,1,4,6.335552,0.242012,0.585729,0.672663,3,10,8,7.685498,0.844574715232218
"ACTA2",6.327661,72.105899,6.461854,99,1023,93,2.15443666666667,2.655925,3.057572,5.813821,28,47,56,2.60350566666667,0.875379965639016
"ACTA2.AS1",0.315759,0.698281,0.224611,3,12,3,3.51530733333333,1.477382,1.384338,1.539489,11,14,11,1.969466,1.52057889645254
"ACTB",1508.849694,1933.919489,1684.423797,16993,17349,16522,90.7907526666667,2178.850167,2041.670166,2557.016143,20799,21935,16943,154.999947666667,0.588402458075184
"ACTBL2",0.024972,0,0,1,0,0,14.5340663333333,0.259337,0.108094,0,9,4,0,45.262901,0.335778042395857
"ACTC1",0.053354,2.151921,0.356773,1,24,3,117.71839,0.551692,0.56988,1.037101,8,10,7,155.030611666667,0.760866016814841
"ACTG1",1419.3332,1648.589858,1463.03336,26010,23050,24917,8.06576833333333,1435.350734,1536.991071,1807.979395,23732,27012,21393,23.561692,0.369101946776848
"ACTG1P17",0.273704,0.544365,0.24387,5,6,5,10.7477633333333,0.328328,0,0.561058,2,0,4,15.88042,0.695940227395606
"ACTG2",7.933159,66.52499,5.367457,155,991,99,96.3586746666667,0.239946,0.184371,2.284464,2,2,27,91.6993783333333,1.05026243343919
"ACTL10",0.108181,0.047738,0.13155,3,1,3,604.161329333333,0.141201,0.158296,0.137933,3,4,2,273.123393333333,2.20762380756559
"ACTL6A",127.358034,224.770196,142.955043,297,293,270,197.892047333333,67.288182,35.925033,85.845286,123,104,102,274.393704,0.722209856087826
"ACTL6B",28.097481,15.805406,34.483202,158,77,164,30.8968773333333,154.861852,109.866441,166.128293,576,645,448,47.409361,0.658898954136853
"ACTL7A",0,0,0,0,0,0,13.9404776666667,0,0,0.078863,0,0,1,41.222022,0.353855096439168
"ACTL7B",0,0,0.060404,0,0,1,0.560291,0,0,0.088939,0,0,1,4.55777233333333,0.280740358981959
"ACTL8",0,0,0,0,0,0,0.050287,0.049515,0,0,1,0,0,0.183165333333333,0.887692506203698
"ACTL9",0,0,0,0,0,0,2.951647,0,0,0,0,0,0,2.91668833333333,1.0089255676458
"ACTN1",90.571305,205.524402,69.241953,1789,3484,1635,0.220393333333333,42.915893,53.04208,30.351943,709,901,468,0.0815716666666667,1.12835179669093
"ACTN1.AS1",0.171928,0.531569,0.196484,1,2,1,1.29680266666667,0,0,0,0,0,0,2.85611533333333,0.595626029857682
"ACTN2",1.088077,0.737005,1.599137,35,16,39,0.0645133333333333,10.431195,12.550374,2.658834,163,226,63,0.0764453333333333,0.988915368360555
"ACTN3",0.045257,0.139648,0.025741,2,5,1,75.4631816666667,0.026669,0.072504,0,1,3,0,49.261337,1.52131213036905
"ACTN4",278.496919,323.301901,259.392949,4353,4197,3672,22.8294763333333,88.341101,89.90874,113.006576,944,1111,817,37.9276463333333,0.612147884032958
"ACTR10",106.898089,119.583704,114.844543,926,725,903,0.286794,175.090819,207.781083,223.094765,1347,1561,1119,1.644429,0.4866056150496
"ACTR1A",74.839265,81.902002,83.592002,2113,1784,2155,15.099539,135.467299,131.59114,164.703958,3143,3440,2547,15.951695,0.949730336700843
"ACTR1B",21.363274,19.600556,20.09068,569,419,496,17.4022466666667,28.348357,31.987461,34.845941,679,815,581,32.084725,0.556215796463977
"ACTR2",75.976968,94.052154,82.283986,4054,4017,3903,0.0441766666666667,90.130579,85.113097,98.337326,4098,3983,3193,0.138564,0.917099668237066
"ACTR3",45.55178,67.520844,47.924974,1318,1529,1194,6.98355033333333,83.778842,80.647357,87.559013,1903,1958,1481,5.96989466666667,1.14543342692314
"ACTR3B",10.065129,3.446338,9.264419,128,93,123,16.65475,23.73554,20.329805,21.54651,309,312,235,14.474606,1.14088526712732
"ACTR3C",0.124921,0.064517,0.014714,4,4,1,32.3947433333333,0.030079,0.14202,0.021249,2,4,1,13.0172946666667,2.38239575663245
"ACTR5",2.283258,2.083983,2.205831,85,62,72,73.8459896666667,2.282428,2.070326,3.460384,72,72,77,75.849498,0.973929454512073
"ACTR6",13.415528,14.382194,12.825706,179,170,172,100.668015333333,24.835879,26.636835,23.772285,388,418,287,174.299529333333,0.579967417596489
"ACTR8",27.345583,31.670753,28.516672,451,420,408,41.686823,23.771453,22.759294,31.53109,450,503,352,68.153203,0.617279043459491
"ACTRT1",0.102041,0,0,2,0,0,50.456778,0,0,0.167548,0,0,2,1.47183533333333,20.8172353983666
"ACTRT2",0,0,0,0,0,0,0.534309333333333,0,0,0,0,0,0,1.490042,0.616178093917024
"ACTRT3",1.292807,1.228868,1.115009,30,23,23,33.5236663333333,1.443018,1.511988,0.769716,29,33,11,16.908232,1.92780986606234
"ACVR1",7.037928,8.229634,8.26402,266,286,274,9.35262066666667,6.034686,8.207685,6.259893,217,313,134,8.64169033333333,1.07373503076276
"ACVR1B",23.506718,19.491365,37.165374,1068,588,961,21.4957263333333,55.209179,56.089019,59.415097,1548,1896,1377,18.316011,1.16461552715689
"ACVR1C",0.0076,0,0,1,0,0,5.124483,0.137088,0.073565,0.237864,13,9,9,5.071992,1.00864477423554
"ACVR2A",16.277364,13.847823,12.988231,858,613,699,33.67373,25.003915,23.782342,23.796881,1564,1417,966,0.00500366666666667,34.5010980059443
"ACVR2B",4.35859,4.450622,4.619946,801,656,751,79.08499,6.214092,4.560656,8.131002,990,790,922,94.6292986666667,0.837452445187858
"ACVR2B.AS1",0.424389,0.268246,0.324133,16,8,11,0,0.930023,0.683623,1.107894,30,24,25,0.235613666666667,0.809314454005446
"ACVRL1",0.590729,2.94744,0.548938,17,29,14,5.830483,2.000151,0.803904,0.719904,17,40,28,4.91758833333333,1.15426802529071
"ACY1",20.950655,16.690042,15.695317,158,95,107,0.739843333333333,10.842162,5.437314,8.266339,50,52,41,0.374443,1.26585339176185
"ACY3",0,0,0,0,0,0,21.972037,0,0,0,0,0,0,134.204316666667,0.169906091509159
"ACYP1",10.41891,8.717873,14.17402,56,39,67,0.16162,24.106168,34.772803,28.12398,116,175,91,16.6304893333333,0.0658869971239974
"ACYP2",10.213957,4.257689,7.281641,107,43,69,4.69430766666667,20.955971,15.854271,16.292319,172,145,100,5.27768633333333,0.907071071141443
"ADA",1.881756,4.803617,1.30235,34,81,20,3.90720466666667,0.922875,1.829261,0.70398,13,16,8,0.513112666666667,3.24311915085416
"ADA2",2.245861,1.223755,1.282529,57,32,50,5.48943566666667,3.304161,5.684611,5.357241,106,185,127,3.01477433333333,1.61638865048704
"ADAD1",0,0,0,0,0,0,0.138639666666667,0,0,0,0,0,0,0.652823666666667,0.68890571307163
"ADAD2",0.3516,0,0,2,0,0,2.18113066666667,0,0.258936,0.627989,0,1,3,0.460879,2.17754561922423
"ADAL",7.68946,6.63051,7.245079,179,129,165,9.54691866666667,9.378484,7.193559,10.742324,227,237,166,31.2647763333333,0.326886464598561
"ADAM10",123.897107,145.822332,94.147613,2639,2371,2045,189.041460333333,34.061006,24.686719,34.283331,691,616,515,174.101646,1.0853208103671
"ADAM11",76.352617,40.073029,61.625283,3716,1536,3032,4.38252666666667,23.644833,33.066844,44.802479,1084,1499,1443,26.7583006666667,0.193906922880558
"ADAM12",263.2453,223.75449,242.910757,19064,13110,16722,0.0641973333333333,8.973317,5.716452,10.949544,581,454,513,0.424899333333333,0.746857906687209
"ADAM15",60.668103,38.00024,71.175865,825,388,844,13.8212193333333,18.903104,21.508581,19.628954,201,239,154,9.84236733333333,1.36697262485911
"ADAM17",20.368008,22.287947,19.327487,954,877,913,55.6194626666667,9.86407,13.149275,14.571838,391,394,303,79.359402,0.704577949281736
"ADAM18",0.173553,0,0.041788,3,0,1,17.197763,0,0,0,0,0,0,27.4355736666667,0.639964686955908
"ADAM19",29.941341,40.231067,28.930422,3088,3156,2634,366.704015333333,18.28921,16.943459,15.284239,1567,1633,872,32.603663,10.9423789702133
"ADAM2",0,0,0,0,0,0,3.16173666666667,0,0,0,0,0,0,2.911115,1.06407933969384
"ADAM20",0.04832,0.029938,0.054296,2,1,2,0.0355616666666667,0.055566,0.051316,0.039092,2,2,1,0.15919,0.893349379020408
"ADAM20P1",0.548452,0.338998,0.190061,19,9,7,10.2699263333333,0.531878,1.184369,1.160243,20,37,23,12.1399136666667,0.857686482516463
"ADAM21",0.668215,0.347816,0.872414,26,11,31,8.05146833333333,0.175871,0.28972,0.247976,6,11,6,7.914717,1.01533995227592
"ADAM21P1",0.092513,0.167063,0.171162,3,4,4,11.635704,0,0.045823,0,0,1,0,8.37619733333333,1.34763631254632
"ADAM22",4.293794,2.708427,3.651038,478,274,429,10.1099363333333,14.849654,14.25824,14.463086,1382,1676,1175,10.2849523333333,0.984491206091935
"ADAM23",37.576591,23.373305,38.05317,1238,742,1078,3.466875,30.45531,32.68447,48.390528,1224,1432,1029,8.66138733333333,0.462343020301915
"ADAM28",0.348438,0.553339,0.041631,9,6,4,3.34284866666667,0.264589,0.406801,0.059004,8,6,4,3.419737,0.982603414335891
"ADAM29",0.239099,0.065655,0.330303,6,2,12,104.195606333333,0.651684,0.674166,0.788744,24,20,14,91.4575493333333,1.1377719514723
"ADAM30",0,0,0,0,0,0,6.336774,0,0,0,0,0,0,5.42458966666667,1.14198328308283
"ADAM32",2.254211,1.354362,2.923583,55,59,42,22.5945126666667,0.915902,4.743727,0.839031,58,83,36,25.0431763333333,0.905976765839712
"ADAM33",2.494698,2.736092,1.700388,101,92,56,11.6260856666667,0.541507,0.630154,0.831368,18,23,18,10.2720646666667,1.12012182683835
"ADAM3A",0.436679,0.176368,0.214035,6,2,3,24.6463663333333,0,0.22629,0.585903,0,4,5,42.2394806666667,0.593123828915552
"ADAM3B",0,0,0,0,0,0,278.175118,0,0,0,0,0,0,63.9586973333333,4.29773270494361
"ADAM5",0,0.04341,0,0,1,0,10.2367903333333,0,0,0.408493,0,0,1,39.4104176666667,0.278066671471258
"ADAM6",0,0,0,0,0,0,7.65808433333333,0,0,0,0,0,0,35.9688953333333,0.23419916270873
"ADAM7",0,0,0,0,0,0,7.751645,0.067906,0.02098,0.122618,3,1,3,12.729611,0.637428474848996
"ADAM8",5.202434,6.064427,4.039568,86,51,59,7.47368066666667,2.265081,4.232185,7.470717,41,65,39,4.11504766666667,1.6566181234023
"ADAM9",71.058484,58.878118,62.020836,3410,2438,2937,31.4416803333333,10.682031,11.502737,12.462503,377,445,328,1.765431,11.7311479958579
"ADAMDEC1",0,0,0.041296,0,0,1,5.36314166666667,0,0,0.059317,0,0,1,1.42295866666667,2.62618663463237
"ADAMTS1",58.569233,141.380568,62.579103,2243,3762,2049,16.9064376666667,14.234685,4.588657,3.552739,508,136,33,22.3113633333333,0.768142017719827
"ADAMTS10",42.167717,37.796595,30.528394,656,454,461,29.4872816666667,40.162073,43.284464,61.364231,489,643,476,33.279522,0.889373010121514
"ADAMTS12",2.859441,10.976222,1.680552,349,1188,204,158.937147666667,0.710176,1.783791,0.892537,84,197,58,3.711311,33.9474824877124
"ADAMTS13",8.033716,6.591312,8.465815,314,196,249,19.3182656666667,7.587088,8.243445,8.27368,214,262,204,6.396224,2.74711334684654
"ADAMTS14",1.42471,0.587428,0.773549,121,40,57,65.4003666666667,0.211393,0.27945,0.297526,15,22,15,112.508941333333,0.584979173329382
"ADAMTS15",17.611965,40.095153,16.907602,1580,2875,1319,5.77883566666667,0.56087,0.968467,0.586154,42,81,31,9.013626,0.676961139418096
"ADAMTS16",38.407432,28.686978,28.018399,364,175,311,63.033851,0.24045,0.264744,0.214627,12,15,10,142.022702,0.447718090237171
"ADAMTS17",1.589791,1.49711,1.624783,80,45,50,0.577586333333333,3.07163,1.239608,0.531282,149,45,17,0.642241666666667,0.96062983016101
"ADAMTS18",0.011209,0.177952,0.012741,1,2,1,0,1.411995,0.853451,1.538275,55,54,37,0.123286,0.890245226950216
"ADAMTS19",0.180133,0.223756,0.149189,4,5,10,5.09970233333333,0.147189,0.945675,0.829666,9,26,8,13.5823703333333,0.418292924531634
"ADAMTS19.AS1",0.111602,0,0,1,0,0,25.9493156666667,0,0.11952,0,0,1,0,103.614496333333,0.257605940010436
"ADAMTS2",2.426145,2.693979,2.505131,114,108,129,5.04007666666667,0.175824,2.047144,0.477721,11,49,15,1.673346,2.25936959400941
"ADAMTS20",0.301329,0.112757,0.27111,27,9,20,91.4972293333333,0.016112,0.074527,0.040071,1,4,1,46.7809133333333,1.93586147439347
"ADAMTS3",0.311518,0.618834,0.46883,30,34,23,0.862474,3.556929,2.233924,2.107003,298,186,99,0.203539,1.5474978376272
"ADAMTS4",6.532971,7.047095,3.966088,241,351,176,103.175866333333,0.176331,0.196548,0.19162,24,29,18,1.74370833333333,37.9690016856748
"ADAMTS5",9.333422,9.994655,11.137729,1385,1186,1450,9.99483133333333,0.116874,0.274268,0.109096,15,38,10,17.4511503333333,0.595888664647124
"ADAMTS6",0.660235,2.234675,0.319661,44,48,29,1.85679366666667,0.860627,0.362985,0.694859,13,27,21,0.272842666666667,2.24442010114892
"ADAMTS7",47.865694,42.976341,40.737031,3447,2438,2449,0,2.369279,2.937719,5.177745,151,167,164,0.111755666666667,0.899478212688819
"ADAMTS7P1",0.2297,0.232345,0.325576,17,14,21,61.5433833333333,0.086825,0.074869,0,5,5,0,48.8895653333333,1.25363656539107
"ADAMTS8",3.929698,1.378664,3.233674,189,53,134,0,0.211062,0.449382,0.148566,8,16,4,0.0922516666666667,0.915539916777422
"ADAMTS9",15.906889,31.515497,16.64845,1115,1769,829,31.3546446666667,2.512999,1.057654,1.747753,43,41,29,35.3575743333333,0.889901080034465
"ADAMTS9.AS1",0.308365,0.600059,0.487865,7,6,5,0.0450203333333333,0.155837,0.017463,0,1,1,0,3.286701,0.243781951046582
"ADAMTS9.AS2",0.169311,0.907569,0.112358,6,13,4,18.4306493333333,0.04114,0.126266,0.115591,2,5,4,10.1319883333333,1.74547877266011
"ADAMTSL1",28.516986,26.791015,30.129519,2165,1551,1738,45.9817323333333,1.119975,1.214395,1.457011,21,44,54,30.8714383333333,1.47410141462604
"ADAMTSL2",0.121693,0.420352,0.182929,7,20,9,7.556008,1.004098,1.776381,1.365861,47,95,46,18.2157803333333,0.445259461316698
"ADAMTSL3",0.847963,1.791333,1.116183,48,72,20,70.052826,1.089258,0.855606,0.779536,33,31,23,50.048165,1.3918781605568
"ADAMTSL4",1.589016,2.016736,1.720831,70,68,61,9.97444666666667,0.631448,0.521852,1.128889,18,20,28,10.992457,0.915112446654315
"ADAMTSL4.AS1",1.104908,0.342468,0.654419,16,4,6,35.148877,0.295683,0.509,0.412938,5,10,1,44.8085833333333,0.789128900515369
"ADAMTSL5",3.215463,1.806809,1.858656,27,25,26,31.6686546666667,5.476837,2.295622,2.572993,10,10,3,7.18383566666667,3.99185125377436
"ADAP1",12.000304,6.450336,13.338759,167,77,148,1.58942533333333,57.062331,75.582106,67.987821,602,900,577,7.23494233333333,0.314443651032246
"ADAP2",0.829332,2.203443,4.074633,11,7,13,2.805207,1.320459,15.044578,8.125916,24,52,21,0.789898333333333,2.1259347132379
"ADAR",81.262583,104.679305,79.527831,3440,3058,3093,59.930796,90.499122,99.654405,78.045495,3324,3711,2823,56.4035133333333,1.06144715648647
"ADARB1",105.018409,174.424258,70.337136,1757,1868,1443,67.596767,54.505339,78.157127,58.321949,1010,1399,747,34.824132,1.91482007156517
"ADARB2",1.462916,2.153002,0.868352,39,48,24,30.1906413333333,2.242743,3.617584,1.425322,203,287,100,48.1549696666667,0.634536884975123
"ADARB2.AS1",0,0.189939,0,0,1,0,181.208250333333,0.185428,0,0,1,0,0,54.5969173333333,3.27730851048624
"ADAT1",27.014364,30.208847,30.118773,245,210,212,5.39518833333333,50.081633,51.644642,49.027029,391,471,308,5.30926666666667,1.01361832859603
"ADAT2",6.534624,5.544724,3.678619,206,149,184,82.2995163333333,0.865768,0.88184,1.068114,56,60,47,69.388276,1.18342884734573
"ADAT3",1.184894,0.938623,1.665099,19,10,19,2.96224266666667,0.355735,0.817905,0.128549,4,9,1,4.91689266666667,0.669649238186846
"ADCK1",8.663261,7.385662,8.66168,168,137,156,12.024067,7.036778,5.592912,6.381342,107,113,70,6.62487533333333,1.70810228766145
"ADCK2",5.161437,5.534839,5.097272,89,65,99,23.7980023333333,17.806512,18.725946,17.522527,309,351,205,49.3276083333333,0.492731587185496
"ADCK5",4.175554,5.241788,5.289252,108,76,89,81.4874446666667,4.463708,3.922499,4.011845,77,71,39,23.6285303333333,3.34926378270426
"ADCY1",3.661098,3.382841,3.704939,707,474,576,18.6763536666667,8.26322,11.820007,12.255044,1388,2194,1476,10.076362,1.77642746478191
"ADCY10",0.053466,0.167833,0.0602,2,3,2,3.90275333333333,0.159158,0.437994,0.487023,5,4,3,5.53383266666667,0.750364079316795
"ADCY10P1",2.866743,2.976731,2.767627,99,83,71,0.306530333333333,1.185599,1.983642,1.550441,54,44,41,0.746210333333333,0.748209026365858
"ADCY2",14.593373,4.981748,9.636167,252,113,245,3.046413,52.673477,62.126591,38.152904,1084,1239,619,2.677871,1.10020525461605
"ADCY3",8.478605,7.57696,7.556443,116,100,113,2.53358233333333,37.93581,32.768872,39.729462,493,498,442,2.282398,1.07652464245144
"ADCY4",0.732117,2.361618,0.879664,10,24,9,8.172813,0.052475,0.211763,0.531398,2,6,5,5.62129566666667,1.38535015830487
"ADCY5",6.913004,4.761138,6.939458,315,229,233,6.10311866666667,24.033085,26.112757,35.668678,943,1141,775,4.26452733333333,1.34924148302773
"ADCY6",71.638608,61.951681,41.722674,2644,1920,1815,5.82432833333333,37.722233,35.042786,42.586132,1164,1229,962,2.87813366666667,1.75969394556712
"ADCY6.DT",0,0,0.307701,0,0,1,3.96319333333333,0.743155,0,0.891769,2,0,2,5.09499033333333,0.814307006557462
"ADCY7",3.441974,6.103553,3.220625,163,210,102,47.2240486666667,19.699693,9.98426,9.347798,679,770,513,140.801953666667,0.340080283943244
"ADCY8",0.058901,0.222647,0.022424,3,2,1,0.0243406666666667,16.629796,19.169303,14.310797,834,858,493,0.023474,1.00084678913843
"ADCY9",4.428433,4.191662,3.639031,316,208,256,104.601477333333,9.559925,7.271277,10.831919,523,645,494,302.890285333333,0.347498694199785
"ADCYAP1",7.110352,6.317393,10.156609,315,201,354,31.6566303333333,30.770944,19.176885,8.504428,1000,630,186,49.77565,0.643155337909674
"ADCYAP1R1",2.195651,1.502736,1.773417,188,124,120,2.889036,12.345314,17.278545,14.464588,948,1221,693,2.32725933333333,1.1688406614533
"ADD1",150.96491,139.708909,137.07957,2838,2435,2477,20.8397503333333,178.214398,172.875606,239.707079,3409,3808,2935,20.622838,1.01003163106218
"ADD2",6.548549,5.855028,6.811138,746,441,638,4.945631,58.077895,48.929165,56.121603,5598,5463,4263,4.55396833333333,1.07051942740041
"ADD3",97.347876,172.838369,100.827951,878,926,703,18.0950066666667,209.81734,182.717742,285.808152,1125,1260,1432,34.0845026666667,0.54425758426978
