"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"ACSM2B",0,0.111241,0,0,2,0,7.360807,"Acsm2",0.04072,0.018053,0.021651,6,4,1,0.026808,8.14252226316897
"ACSM3",1.027824,2.197071,1.355443,11,13,11,0.0667716666666667,"Acsm3",3.148108,2.227132,1.721317,12,17,3,2.365519,0.316970923850576
"ACSM4",0,0,0,0,0,0,3.68238533333333,"Acsm4",0,0.044942,0,0,3,0,0.0149806666666667,4.61327539243769
"ACSM5",0.347033,0.226793,0.050724,7,6,1,20.9610366666667,"Acsm5",1.284788,0.826242,0.714794,53,61,13,0.941941333333333,11.308805415337
"ACSS1",0.37447,0.329271,0.198105,29,24,13,4.87250566666667,"Acss1",9.81163,7.128186,8.411244,436,528,120,8.45035333333333,0.621405936850333
"ACSS2",136.021315,95.971222,128.057604,1559,1286,1185,0.031335,"Acss2",41.583731,44.676566,29.155586,1610,2683,462,38.471961,0.0261282939552965
"ACSS3",2.79066,4.630495,1.143408,125,108,90,2.06891666666667,"Acss3",2.178701,1.623659,1.218299,157,191,32,1.673553,1.1478794946899
"ACTA1",636.770692,441.289829,564.554107,19134,12570,15960,17.9459846666667,"Acta1",6.487384,4.455121,0.373325,181,188,1,3.77194333333333,3.97028701793749
"ACTA2",51.781238,68.388245,46.909126,1324,1661,1126,0.523173333333333,"Acta2",15.069679,2.496488,19.462987,408,100,178,12.3430513333333,0.114154798275277
"ACTB",429.465479,453.29093,375.743403,7846,7769,6339,39.1342006666667,"Actb",907.491548,1110.026367,1271.568006,8257,14043,3318,1096.36197366667,0.0365733473819622
"ACTBL2",0,0.022184,0.02198,0,1,1,0.0778526666666667,"Actbl2",0.053245,0.023264,0,3,2,0,0.025503,1.05104779475698
"ACTC1",5080.246607,4691.279529,4052.296585,121009,106500,94643,45.9278836666667,"Actc1",0.988564,0.518019,0,7,6,0,0.502194333333333,31.2395557787352
"ACTG1",124.614163,112.983909,79.093729,2936,2870,2190,10.9412916666667,"Actg1",576.738602,537.265372,794.751001,13658,19486,5374,636.251658333333,0.0187387376878671
"ACTG2",0.271346,0.303675,0.231978,8,3,6,19.4845836666667,"Actg2",0.289823,0.066606,0,7,2,0,0.118809666666667,18.3092658894319
"ACTL10",0.248173,0.129837,0.099075,11,5,4,499.438004,"Actl10",1.004756,0.51982,0.429127,30,24,4,0.651234333333333,303.069039867751
"ACTL6A",129.936939,63.089341,28.578082,238,226,162,117.974004,"Actl6a",9.661133,9.129784,11.273125,195,233,70,10.0213473333333,10.7948693024283
"ACTL6B",0,0,0,0,0,0,16.1311866666667,"Actl6b",20.704586,15.42755,22.289875,464,520,151,19.4740036666667,0.836728709517505
"ACTL7A",0,0,0,0,0,0,9.51919766666667,"Actl7a",0,0,0,0,0,0,0,10.5191976666667
"ACTL7B",0,0,0,0,0,0,0.016185,"Actl7b",0,0,0,0,0,0,0,1.016185
"ACTL9",0,0,0,0,0,0,0.385642,"Actl9",0.11365,0.15072,0.357541,3,6,3,0.207303666666667,1.14771621942118
"ACTN1",97.368685,90.347999,62.458246,3154,2333,1894,0.038345,"Actn1",12.095666,7.159796,10.301106,549,556,136,9.85218933333333,0.0956806933703823
"ACTN2",978.395053,817.138475,753.753803,32985,24389,21981,0.0289636666666667,"Actn2",3.391132,1.608143,1.393511,64,65,10,2.13092866666667,0.328644877036483
"ACTN3",0.251983,0.266257,0.25194,16,16,15,19.7960553333333,"Actn3",2.054218,1.238977,0.7386,99,64,8,1.34393166666667,8.872295907375
"ACTN4",80.761957,61.78139,43.622584,1727,1358,1104,10.056911,"Actn4",38.469791,32.262134,36.204158,1463,2013,530,35.645361,0.301727441025891
"ACTR10",123.432299,114.333934,91.069828,961,968,829,0.167061333333333,"Actr10",125.586157,102.534199,134.49901,2166,2556,634,120.873122,0.00957603542258754
"ACTR1A",64.377145,42.659304,39.165459,3101,2292,2094,6.76042366666667,"Actr1a",62.352935,67.448044,69.459203,3183,4813,1166,66.4200606666667,0.115105557454705
"ACTR1B",19.202777,14.33055,13.258617,779,576,553,23.1362953333333,"Actr1b",123.178924,130.20487,102.624512,3860,4762,1235,118.669435333333,0.201691394850346
"ACTR2",26.040333,13.291404,11.523641,1146,882,773,0.0124123333333333,"Actr2",48.256756,42.50762,43.211249,3472,4667,970,44.6585416666667,0.0221735582516962
"ACTR3",38.861514,29.33901,25.230379,1098,1075,941,3.04894366666667,"Actr3",86.343814,65.597556,71.256507,2301,3077,725,74.3992923333333,0.0537000221270865
"ACTR3B",7.030276,2.889677,2.312428,129,80,93,9.97227333333333,"Actr3b",18.979007,15.299471,19.530796,733,908,245,17.9364246666667,0.579426873154549
"ACTR5",1.163629,0.795908,0.976133,62,40,49,41.34413,"Actr5",2.728636,2.676546,6.582844,119,122,40,3.99600866666667,8.47559178240016
"ACTR6",7.680683,7.620821,3.561405,89,134,72,326.973199333333,"Actr6",11.039334,8.957461,7.94164,229,323,70,9.31281166666667,31.8025006112947
"ACTR8",17.708309,15.074514,11.257858,360,281,217,17.617044,"Actr8",31.072604,22.185834,25.666657,807,980,234,26.308365,0.681734113338532
"ACTRT1",0,0,0,0,0,0,6.09144166666667,"Actrt1",0,0,0,0,0,0,0,7.09144166666667
"ACTRT2",0,0,0,0,0,0,41.7767896666667,"Actrt2",0,0,0,0,0,0,0,42.7767896666667
"ACTRT3",0.448872,0.581869,0.461129,14,18,14,22.0608373333333,"Actrt3",0.623369,0.419144,0.94944,25,25,12,0.663984333333333,13.8588067636053
"ACVR1",7.233818,5.194846,4.253429,358,289,222,3.75857966666667,"Acvr1",6.144111,5.309225,6.386865,369,461,119,5.94673366666667,0.685009659935621
"ACVR1B",7.139766,4.870088,4.743164,614,453,436,17.4317896666667,"Acvr1b",13.4585,8.663865,10.887607,1310,1277,335,11.003324,1.53555712289918
"ACVR1C",0.00775,0.013681,0,1,2,0,8.57713666666667,"Acvr1c",1.201653,0.810025,0.726638,142,214,43,0.912772,5.0069410607572
"ACVR2A",2.344089,1.398215,1.171016,115,94,85,0.728030666666667,"Acvr2a",4.606203,3.970851,3.565358,391,502,88,4.04747066666667,0.342355762080704
"ACVR2B",1.1158,1.888897,1.517997,261,178,121,15.4606316666667,"Acvr2b",3.789204,2.330717,0.9235,109,127,16,2.347807,4.91684008865107
"ACVRL1",1.239071,1.061599,0.85141,40,22,30,9.98287933333333,"Acvrl1",17.458956,13.633657,17.679918,292,340,108,16.2575103333333,0.636411575087956
"ACY1",29.01427,20.193338,18.22011,288,174,168,3.01667433333333,"Acy1",12.779082,21.125795,22.631306,211,432,94,18.8453943333333,0.20239831297213
"ACY3",0,0,0.038868,0,0,1,9.03709033333333,"Acy3",6.158622,10.285627,9.358693,103,275,46,8.60098066666667,1.04542345014617
"ACYP1",12.321627,16.716988,15.356579,78,114,101,0.150335,"Acyp1",23.071435,21.010466,20.41723,195,275,55,21.4997103333333,0.0511266582083849
"ACYP2",14.923638,15.092443,14.910934,179,179,196,2.079947,"Acyp2",29.073172,29.490531,33.99376,341,557,125,30.8524876666667,0.0966940802938646
"ADA",4.945909,4.204043,4.670719,124,113,122,0.207186333333333,"Ada",1.274145,1.440488,1.214389,43,65,13,1.309674,0.522665247707396
"ADAD1",0,0,0,0,0,0,0.426819666666667,"Adad1",0,0,0,0,0,0,0,1.42681966666667
"ADAD2",0,0,0,0,0,0,1.13278266666667,"Adad2",0,0,0,0,0,0,0,2.13278266666667
"ADAL",13.118704,10.233636,7.871906,497,431,361,23.5231943333333,"Adal",9.517798,7.488731,9.410691,396,421,98,8.80574,2.50090195470544
"ADAM10",24.348027,13.702235,11.245455,536,434,351,19.9239043333333,"Adam10",17.942483,15.258774,16.195392,1596,2130,457,16.4655496666667,1.19801006739954
"ADAM11",11.764671,7.939555,6.243467,981,771,582,2.53131366666667,"Adam11",39.428928,35.361299,38.397555,1761,2537,569,37.7292606666667,0.0911794753083418
"ADAM12",0.692991,0.787749,1.408243,57,72,53,0.0601496666666667,"Adam12",0.713418,0.778313,0.354136,68,135,17,0.615289,0.656321974994361
"ADAM15",11.532537,17.778786,12.695181,314,295,237,5.164414,"Adam15",80.742162,70.489617,80.004418,1840,2395,628,77.0787323333333,0.0789512561971795
"ADAM17",5.863159,4.842983,3.098865,292,270,199,22.4467326666667,"Adam17",12.670071,11.518596,14.986136,520,720,171,13.0582676666667,1.66782517039854
"ADAM18",0.106287,0,0.174783,1,0,1,4.16303833333333,"Adam18",1.628233,0.537566,0.140858,16,21,2,0.768885666666667,2.91880839481429
"ADAM19",21.431505,16.071382,16.202989,2888,2073,1947,19.70054,"Adam19",5.595707,6.355486,6.393251,762,1260,237,6.11481466666667,2.90949813450282
"ADAM2",0,0,0,0,0,0,2.053243,"Adam2",0.054981,0.025221,0.229336,2,2,2,0.103179333333333,2.76767603212291
"ADAM20",0.018165,0.036213,0.036804,1,2,2,0.0580373333333333,"Adam25",0.081831,0.048812,0,5,4,0,0.0435476666666667,1.01388500700974
"ADAM21",0.092614,0.093693,0.038026,5,5,2,2.50665533333333,"Adam21",0.370266,0.359962,0.307278,23,33,6,0.345835333333333,2.60556046232501
"ADAM22",0.473128,0.221024,0.122401,42,22,22,3.91127866666667,"Adam22",41.63082,37.523169,26.093372,4496,5385,1022,35.0824536666667,0.136112657748765
"ADAM23",41.864549,35.696454,23.789355,1340,1061,895,5.56176566666667,"Adam23",91.311682,74.987058,56.776911,6057,8635,1731,74.3585503333333,0.0870739370335817
"ADAM28",0.222073,0,0.032833,7,0,4,0.566728,"Adam28",0.07544,0.143584,0,4,14,0,0.073008,1.46012704471914
"ADAM29",0.022632,0,0,1,0,0,26.218493,"Adam29",0,0,0,0,0,0,0,27.218493
"ADAM32",1.741478,1.890163,5.623824,39,39,22,2.83886866666667,"Adam32",0.563134,0.545484,1.12187,6,15,3,0.743496,2.20182246857272
"ADAM33",0.151082,0.049411,0.215616,10,3,12,4.65078733333333,"Adam33",2.53041,1.930884,2.055027,76,79,13,2.172107,1.78139871490253
"ADAM3A",0.13521,0.063743,0.062082,3,1,1,11.144995,"Adam3",0,0.146861,0,0,2,0,0.0489536666666667,11.5781996726262
"ADAM5",0,0,0,0,0,0,1.27382666666667,"Adam5",0.046023,0.022873,0,2,2,0,0.0229653333333333,2.2227797879107
"ADAM7",0,0,0,0,0,0,7.11613333333333,"Adam7",0.040358,0.097821,0,3,5,0,0.0460596666666667,7.75876710665644
"ADAM8",1.440741,0.605901,0.327876,22,10,8,2.65351666666667,"Adam8",2.478647,2.541947,0.991776,78,76,21,2.00412333333333,1.21616733445254
"ADAM9",26.964509,19.212823,18.44891,1015,721,645,2.66716966666667,"Adam9",16.378543,17.480677,13.157699,1229,1796,337,15.6723063333333,0.21995575137285
"ADAMDEC1",0,0,0,0,0,0,27.0468703333333,"Adamdec1",0,0,0,0,0,0,0,28.0468703333333
"ADAMTS1",7.164372,3.536363,3.442214,277,249,139,6.80706366666667,"Adamts1",2.691414,2.970973,2.561618,264,405,76,2.741335,2.0867053248818
"ADAMTS10",2.733393,2.863047,1.555908,70,54,46,9.13394966666667,"Adamts10",11.833806,11.353123,11.734057,533,786,166,11.6403286666667,0.801715677962593
"ADAMTS12",9.689995,10.514763,8.128071,421,377,273,0.600302333333333,"Adamts12",0.164584,0.08406,0.049046,32,17,3,0.09923,1.45583939060373
"ADAMTS13",3.498026,3.363595,2.00095,170,115,87,4.927269,"Adamts13",0,0,0.043853,0,0,1,0.0146176666666667,5.84187442691878
"ADAMTS15",5.729811,5.379448,3.798096,751,656,463,1.73898566666667,"Adamts15",0.823185,0.830961,0.413378,55,46,17,0.689174666666667,1.6214934551864
"ADAMTS16",0.036176,0.066894,0.143115,4,7,12,19.9254933333333,"Adamts16",1.494489,1.109385,1.393768,167,183,50,1.33254733333333,8.97109054735867
"ADAMTS18",0.121899,0.017094,0.017158,3,2,2,1.426194,"Adamts18",0.38014,0.26705,0.35413,38,41,11,0.333773333333333,1.81904521507902
"ADAMTS19",2.13328,0.847573,1.17336,96,45,53,4.06728633333333,"Adamts19",0.465309,0.216647,0.145104,47,33,4,0.275686666666667,3.97220294429667
"ADAMTS2",0.115833,0.086629,0.03467,13,8,5,2.95041266666667,"Adamts2",19.526873,5.180184,24.828687,310,530,142,16.5119146666667,0.225584280294955
"ADAMTS20",0.194401,0.034761,0.182112,12,3,3,91.4967046666667,"Adamts20",3.751597,3.935783,2.995836,472,662,131,3.561072,20.2795975741375
"ADAMTS4",0.02932,0.026379,0.464571,6,6,4,6.78070133333333,"Adamts4",12.562325,15.864071,11.656136,1218,2333,357,13.360844,0.541799725234348
"ADAMTS5",0.014722,0,0,1,0,0,3.28320166666667,"Adamts5",1.54468,0.888462,1.126345,358,320,81,1.18649566666667,1.95893444106224
"ADAMTS7",5.459603,4.568133,3.862321,514,375,312,0.0611696666666667,"Adamts7",0.259872,0.04394,0.234565,19,8,3,0.179459,0.899708821304231
"ADAMTS8",0.317805,0.100515,0.182645,24,7,13,0.0121673333333333,"Adamts8",0.210193,0.147677,0.166907,16,17,4,0.174925666666667,0.861473505983499
"ADAMTSL1",2.699594,2.503845,1.528651,224,163,120,34.5146873333333,"Adamtsl1",3.983811,4.023896,3.886144,398,509,115,3.964617,7.15356035185258
"ADAMTSL2",0.864767,0.719934,0.473671,77,57,38,8.05587633333333,"Adamtsl2",4.492102,2.482548,1.742764,104,129,22,2.90580466666667,2.31856867052747
"ADAMTSL4",12.635359,12.932216,10.354914,763,595,511,26.473562,"Adamtsl4",28.740798,35.343392,64.904649,482,1037,223,42.9962796666667,0.624451935667076
"ADAP2",3.159636,0.302603,0.075168,8,6,4,0.362491,"Adap2",2.403007,2.067224,2.61865,87,107,30,2.36296033333333,0.405146319002078
"ADAR",31.090188,13.016808,8.388818,1562,1005,859,44.516069,"Adar",42.668898,30.364477,26.828258,3666,3746,931,33.287211,1.32749406185297
"ADARB1",19.742685,2.826503,2.675535,369,269,279,44.1868456666667,"Adarb1",34.026466,26.605388,24.148864,4587,5496,1114,28.2602393333333,1.54430881962027
"ADARB2",0.115823,0.022508,0.083771,3,4,2,12.5098043333333,"Adarb2",3.217335,2.698417,2.160366,274,306,57,2.69203933333333,3.65917129088007
"ADAT1",12.085066,7.251189,8.024499,134,77,60,2.451129,"Adat1",3.161886,2.74144,2.095939,184,262,42,2.66642166666667,0.94127989461114
"ADAT2",0.527551,0.654778,0.610782,63,65,57,27.8647833333333,"Adat2",1.483582,1.122702,1.429127,43,49,13,1.345137,12.308356967347
"ADAT3",0.613159,0.450686,0.803128,20,11,23,1.174119,"Adat3",0,0.640152,0.511518,0,10,4,0.38389,1.57102009552782
"ADCK1",6.62267,6.828834,4.626745,191,206,136,3.44066566666667,"Adck1",10.552687,8.674524,12.176935,500,618,183,10.4680486666667,0.387220685553421
"ADCK2",8.450675,6.860918,7.832185,216,169,177,23.0130923333333,"Adck2",19.735068,24.422564,27.675282,305,394,93,23.9443046666667,0.962668338693853
"ADCK5",4.110263,2.199273,1.452022,128,66,57,29.7708966666667,"Adck5",31.059228,25.546675,56.751462,153,185,53,37.7857883333333,0.793354937179954
"ADCY1",0.4447,0.546407,0.45112,108,68,50,11.0456536666667,"Adcy1",16.995395,10.63233,10.19433,4717,4429,896,12.6073516666667,0.885231304499492
"ADCY10",0.095948,0.039473,0.019977,1,4,2,25.735917,"Adcy10",0.080569,0.116522,0.546232,7,14,1,0.247774333333333,21.4268848827633
"ADCY2",0.17816,0.66433,0.071804,11,16,10,0.306359666666667,"Adcy2",13.742687,8.42419,10.964142,1239,1130,311,11.043673,0.108468543331147
"ADCY3",0.989079,0.854518,0.47374,27,19,13,0.281238,"Adcy3",16.57317,12.456654,16.371479,1048,1203,305,15.1337676666667,0.0794134405844405
"ADCY4",0.32983,0.401649,0.214958,5,3,3,13.106424,"Adcy4",4.072117,2.441705,1.222792,80,94,29,2.57887133333333,3.94158456287988
"ADCY5",29.485628,24.648613,19.357219,2001,1890,1434,4.10225266666667,"Adcy5",14.777938,12.211885,13.319998,2075,2522,626,13.436607,0.3534246424154
"ADCY6",52.569283,30.652688,27.231797,3885,2826,2457,7.463071,"Adcy6",23.241138,16.784186,17.440666,821,919,218,19.15533,0.419892455246329
"ADCY7",1.115192,0.719433,0.654716,39,31,24,25.6021026666667,"Adcy7",3.667151,2.378889,2.990257,459,455,113,3.012099,6.63047015207418
"ADCY8",0.108939,0,0.014524,9,0,1,0.565752666666667,"Adcy8",4.494218,3.145276,4.065942,703,739,201,3.901812,0.319423239134154
"ADCY9",3.831584,2.220177,1.998618,528,363,299,721.500758333333,"Adcy9",9.383589,6.462267,6.120041,945,972,195,7.32196566666667,86.8185218820698
"ADCYAP1",0,0,0,0,0,0,15.5946036666667,"Adcyap1",17.571041,15.520861,10.100627,356,366,47,14.3975096666667,1.07774594891741
"ADCYAP1R1",0.006753,0,0,1,0,0,0.204278666666667,"Adcyap1r1",39.657234,33.480739,33.710633,4466,5961,1275,35.616202,0.0328892293817547
"ADD1",153.183987,134.469754,126.62982,4224,3342,2845,8.32524566666667,"Add1",181.965239,163.456613,188.332016,5120,6844,1662,177.917956,0.0521202336263369
"ADD2",5.559971,3.289912,3.736443,820,551,534,0.134467666666667,"Add2",25.109926,18.58543,14.971324,4110,4579,831,19.55556,0.0551903069858796
"ADD3",179.187635,64.000519,43.576139,1088,803,587,41.1872083333333,"Add3",29.011276,22.689915,20.861397,1989,2758,529,24.1875293333333,1.67492443482746
"ADGB",0.054045,0.059068,0.038539,7,8,5,0.665349666666667,"Adgb",0.623115,0.399612,0.865953,60,59,20,0.62956,1.02196277931875
"ADGRA1",0,0,0,0,0,0,0,"Adgra1",15.000617,12.540341,9.054832,826,1147,294,12.1985966666667,0.0757656306390149
"ADGRA2",1.052057,0.576,0.480785,151,82,66,4.73969233333333,"Adgra2",3.375309,2.059197,3.167765,313,325,85,2.86742366666667,1.48411263622441
"ADGRA3",26.061508,22.676209,17.139068,503,415,325,153.096408,"Adgra3",63.538993,29.740809,39.953645,413,546,129,44.411149,3.39336069210669
"ADGRB1",0,0.242985,0.016005,0,3,2,0.021755,"Adgrb1",59.583806,47.396928,61.191701,2872,3315,809,56.0574783333333,0.0179074685710932
"ADGRB2",15.420485,13.604855,10.864538,1003,721,599,6.886148,"Adgrb2",105.614388,74.995487,72.969318,2238,2616,612,84.5263976666667,0.0922071806500693
"ADGRB3",0.034338,0,0.364223,2,0,2,64.523714,"Adgrb3",12.375486,9.569781,10.260891,1137,1367,256,10.735386,5.58343066005669
"ADGRD1",10.457535,3.538922,4.19323,275,217,185,0,"Adgrd1",0.181547,0.109334,0.108892,21,19,4,0.133257666666667,0.882411855144446
"ADGRE1",0,0,0,0,0,0,0.0985993333333333,"Adgre1",2.681844,3.746421,1.769603,95,105,25,2.73262266666667,0.294323705191024
"ADGRE4P",0.01803,0,0.055881,1,0,3,0,"Adgre4",0.02927,0.018844,0,2,2,0,0.016038,0.984215157307109
"ADGRE5",5.268911,2.790159,3.153039,167,156,138,0.00570633333333333,"Adgre5",9.962192,7.674636,11.02439,308,349,122,9.55373933333333,0.0952938386640716
"ADGRF1",0.060606,0.230254,0.111599,5,8,4,20.632353,"Adgrf1",0,0.007967,0,0,1,0,0.00265566666666667,21.5750568407167
"ADGRF2",0.023203,0.023839,0.039741,1,2,4,27.0254506666667,"Adgrf2",0.358335,0.251377,0.05899,20,20,1,0.222900666666667,22.9171930562908
"ADGRF4",0.063151,0.032288,0,4,2,0,0.666271333333333,"Adgrf4",0.459976,0.404128,0.270862,29,34,5,0.378322,1.20891296325048
"ADGRF5",0.145344,0.152902,0.153877,15,11,7,4.86772033333333,"Adgrf5",11.519079,9.95772,8.6218,1083,1283,302,10.0328663333333,0.531840063683662
"ADGRG1",0.426519,0.391658,0.399369,9,5,9,8.67546966666667,"Adgrg1",99.402825,113.716106,84.673678,1561,2402,608,99.264203,0.096499741454751
"ADGRG2",0.154332,0.157483,0.118789,15,14,11,3.78798366666667,"Adgrg2",1.272863,0.638516,0.516203,71,79,16,0.809194,2.64647332827031
"ADGRG3",0,0,0,0,0,0,1.40072833333333,"Adgrg3",0.076084,0.030861,0.623463,4,3,2,0.243469333333333,1.93066951389768
"ADGRG4",0,0,0.005261,0,0,1,12.7512506666667,"Adgrg4",0.048797,0,0,1,0,0,0.0162656666666667,13.5311573712517
"ADGRG5",0.081545,0,0.028829,2,0,2,4.290125,"Adgrg5",0.026315,0,0.052609,1,0,1,0.026308,5.15451989071507
"ADGRG6",2.013663,1.199546,1.17163,175,144,91,6.661102,"Adgrg6",1.253075,1.666064,1.389802,158,205,38,1.43631366666667,3.14454665867463
"ADGRG7",0,0,0,0,0,0,14.2883583333333,"Adgrg7",0,0.011911,0,0,1,0,0.00397033333333333,15.2278985003209
"ADGRL1",4.074955,3.683864,2.645567,442,348,298,7.640498,"Adgrl1",68.640494,49.006817,40.792765,5090,6172,1357,52.8133586666667,0.160564183579795
"ADGRL2",41.325873,22.437562,16.607941,907,657,457,1.59492933333333,"Adgrl2",20.923243,12.486103,13.335734,1534,1393,312,15.5816933333333,0.15649362710845
"ADGRL3",4.87296,3.729253,3.553545,485,318,256,0.0321846666666667,"Adgrl3",40.387278,35.957017,34.80447,1497,1912,339,37.0495883333333,0.0271273543782975
"ADGRL4",1.349637,0.532718,0.359264,23,17,17,30.8156886666667,"Adgrl4",16.748121,16.322427,6.291062,500,628,131,13.1205366666667,2.25315010454041
"ADGRV1",2.169258,1.793583,1.284269,39,35,35,0,"Adgrv1",2.121184,1.928264,2.520955,142,173,33,2.19013433333333,0.313466423514245
"ADH1C",0,0,0,0,0,0,0.491077666666667,"Adh1",2.475342,0.822538,3.396449,57,22,25,2.231443,0.461427810011399
"ADH4",0.029115,0,0,1,0,0,0.292025,"Adh4",0,0.064372,0,0,1,0,0.0214573333333333,1.26488396317418
"ADH5",78.39781,62.67658,56.457748,2080,1938,1702,2.16318666666667,"Adh5",39.452889,38.573053,44.08808,850,1238,323,40.704674,0.0758472939188223
"ADH7",0.120761,0,0,1,0,0,6.07253566666667,"Adh7",0.014426,0.009289,0,1,1,0,0.007905,7.01706576181948
"ADHFE1",14.948092,14.215742,12.787038,254,182,182,7.65524133333333,"Adhfe1",11.622238,8.985093,11.902905,274,368,91,10.8367453333333,0.73121800711209
"ADI1",29.09088,31.659375,27.77474,1125,1042,951,0.702947333333333,"Adi1",26.010796,24.667691,24.768946,681,977,226,25.1491443333333,0.0651243999277835
"ADIG",0,0,0,0,0,0,1.31212033333333,"Adig",0.180501,0.073913,0,1,1,0,0.0848046666666667,2.13137019444975
"ADIPOQ",0.034025,0.022496,0.028266,3,2,3,18.542822,"Adipoq",0.147766,0.097881,0,2,2,0,0.0818823333333333,18.0637222717073
"ADIPOR1",34.526107,31.357092,27.232321,1429,1268,1076,0.237137333333333,"Adipor1",20.734368,20.119896,23.887242,1390,2029,503,21.580502,0.0547878578312091
"ADIPOR2",9.189842,8.119334,7.344019,766,648,585,5.88950666666667,"Adipor2",40.209531,37.366887,32.788232,3412,4787,938,36.7882166666667,0.182318915111545
"ADK",11.915415,10.357807,7.022151,225,228,162,19.037665,"Adk",71.798165,62.907715,60.16182,1131,1616,374,64.9559,0.303803981144977
"ADM",12.326912,9.764378,11.025989,342,255,285,0.0303503333333333,"Adm",3.529808,1.819209,2.864319,45,50,16,2.73777866666667,0.27565846595518
"ADM2",0.032053,0.071322,0.011638,3,6,1,0.0723783333333333,"Adm2",0,0,0,0,0,0,0,1.07237833333333
"ADNP",14.095506,12.815889,10.050779,1132,881,696,0.422004666666667,"Adnp",6.922536,10.072619,9.748985,494,873,304,8.91471333333333,0.143423679420551
"ADNP2",12.492528,2.990565,2.49652,399,306,259,5.565154,"Adnp2",3.390792,3.09145,3.230486,376,515,113,3.237576,1.54927109271904
